     **************************************************
     *                PROGRAM  RRKM                   *
     *              E. Martinez-Nunez                 *
     *       Departamento de Quimica Fisica           *
     *  Universidad de Santiago de Compostela(Spain)  *
     **************************************************


   Direct via TS9 for process 1 7         -8.3235 150          


   Energia critica   =  66.47kcal/mol
   Energia rotacional=   0.00kcal/mol
   Energia mas alta  = 161.18kcal/mol


   Rotores libres del reactivo= 0       Rotores libres del TS= 0



   Teoria rrkm armonica cuantica


   Frecuencias vibracionales del reactivo
   ======================================
       frec    1      551  cm-1
       frec    2      593  cm-1
       frec    3      957  cm-1
       frec    4     1063  cm-1
       frec    5     1232  cm-1
       frec    6     1308  cm-1
       frec    7     1840  cm-1
       frec    8     2664  cm-1
       frec    9     2788  cm-1


   Energia del punto cero en el re=    18.58kcal/mol


   Frecuencias vibracionales del estado de transicion
   ==================================================
       frec    1      451  cm-1
       frec    2      587  cm-1
       frec    3      906  cm-1
       frec    4      998  cm-1
       frec    5     1346  cm-1
       frec    6     1947  cm-1
       frec    7     2103  cm-1
       frec    8     2635  cm-1


   Energia del punto cero en el TS=    15.69kcal/mol




     Energia      k(E,J)/s-1
        33840              8671174623.
        33850              8701910048.
        33860              8733920550.
        33870              8773649852.
        33880              8791485499.
        33890              8828589233.
        33900              8847363709.
        33910              8878418586.
        33920              8916551287.
        33930              8933677326.
        33940              8966498135.
        33950              8994042534.
        33960              9010048973.
        33970              9038933309.
        33980              9068149236.
        33990              9095741109.
        34000              9141044410.
        34010              9166384700.
        34020              9187166614.
        34030              9210768365.
        34040              9257098290.
        34050              9269178718.
        34060              9311947905.
        34070              9351827300.
        34080              9367293761.
        34090              9408525588.
        34100              9412294757.
        34110              9456902789.
        34120              9478378474.
        34130              9518529467.
        34140              9538656933.
        34150              9572928200.
        34160              9607876122.
        34170              9631106868.
        34180              9670304954.
        34190              9701031823.
        34200              9731155430.
        34210              9781483847.
        34220              9783416631.
        34230              9818658018.
        34240              9859948657.
        34250              9881179509.
        34260              9910040684.
        34270              9935010007.
        34280              9957015245.
        34290              9996212689.
        34300             10018545017.
        34310             10064378481.
        34320             10078558267.
        34330             10139300367.
        34340             10144291477.
        34350             10191444849.
        34360             10217782891.
        34370             10250536012.
        34380             10290767741.
        34390             10312335829.
        34400             10340787516.
        34410             10367228841.
        34420             10389529211.
        34430             10421505255.
        34440             10461581254.
        34450             10507167556.
        34460             10526247251.
        34470             10567644399.
        34480             10598732932.
        34490             10621200906.
        34500             10666095910.
        34510             10694676580.
        34520             10721810128.
        34530             10774996306.
        34540             10782805765.
        34550             10821204217.
        34560             10841471853.
        34570             10891627694.
        34580             10917803517.
        34590             10950555560.
        34600             10989440157.
        34610             11004955890.
        34620             11057010932.
        34630             11068888141.
        34640             11122070855.
        34650             11165681856.
        34660             11194637258.
        34670             11232304642.
        34680             11261112438.
        34690             11286045421.
        34700             11323621281.
        34710             11353042305.
        34720             11382216876.
        34730             11413030957.
        34740             11452157974.
        34750             11474779774.
        34760             11510251436.
        34770             11566444982.
        34780             11586746719.
        34790             11634290035.
        34800             11661652877.
        34810             11684401366.
        34820             11733249425.
        34830             11749847973.
        34840             11799566785.
        34850             11826578403.
        34860             11868789781.
        34870             11880904551.
        34880             11918055160.
        34890             11958014562.
        34900             11987392224.
        34910             12044492798.
        34920             12064318682.
        34930             12108069758.
        34940             12150151726.
        34950             12175457322.
        34960             12209207695.
        34970             12258911985.
        34980             12291525457.
        34990             12322769067.
        35000             12348726964.
        35010             12383891039.
        35020             12412863280.
        35030             12468516048.
        35040             12495065364.
        35050             12529721553.
        35060             12586909827.
        35070             12597710286.
        35080             12644255181.
        35090             12674774120.
        35100             12712442853.
        35110             12769195704.
        35120             12792213082.
        35130             12838104286.
        35140             12859083684.
        35150             12918135838.
        35160             12921980680.
        35170             12976904462.
        35180             13006721682.
        35190             13036123381.
        35200             13079400752.
        35210             13120338306.
        35220             13147455483.
        35230             13210308103.
        35240             13232586974.
        35250             13280865346.
        35260             13318263258.
        35270             13351915438.
        35280             13382513677.
        35290             13413423746.
        35300             13457715519.
        35310             13487059784.
        35320             13530035383.
        35330             13558363713.
        35340             13587155882.
        35350             13659291181.
        35360             13663883059.
        35370             13730722798.
        35380             13762673160.
        35390             13804541754.
        35400             13835238607.
        35410             13878659317.
        35420             13915262902.
        35430             13958424137.
        35440             14008043059.
        35450             14029910126.
        35460             14061874482.
        35470             14104267256.
        35480             14132742573.
        35490             14185403492.
        35500             14235384424.
        35510             14267011427.
        35520             14323901086.
        35530             14338083927.
        35540             14381145316.
        35550             14431919208.
        35560             14470911527.
        35570             14518290357.
        35580             14545594427.
        35590             14602285701.
        35600             14610497935.
        35610             14669126097.
        35620             14704391986.
        35630             14737249204.
        35640             14800626989.
        35650             14813977706.
        35660             14863209971.
        35670             14901842362.
        35680             14947355571.
        35690             14986580279.
        35700             15041805818.
        35710             15083676162.
        35720             15124254431.
        35730             15158502795.
        35740             15192361099.
        35750             15231776218.
        35760             15280053693.
        35770             15301623877.
        35780             15342161854.
        35790             15399212593.
        35800             15423045941.
        35810             15487156524.
        35820             15513687935.
        35830             15570986524.
        35840             15615687606.
        35850             15664595017.
        35860             15691704422.
        35870             15723285329.
        35880             15789498121.
        35890             15802136670.
        35900             15863377241.
        35910             15898940416.
        35920             15938118729.
        35930             15985752371.
        35940             16014528405.
        35950             16072411652.
        35960             16121668395.
        35970             16168934194.
        35980             16201740151.
        35990             16245722440.
        36000             16285200073.
        36010             16335016332.
        36020             16377513441.
        36030             16437087736.
        36040             16454495120.
        36050             16528623209.
        36060             16528876793.
        36070             16577484371.
        36080             16638949458.
        36090             16673930981.
        36100             16729063969.
        36110             16764642370.
        36120             16814199790.
        36130             16848950271.
        36140             16899264658.
        36150             16952657156.
        36160             16990168385.
        36170             17057275489.
        36180             17067412524.
        36190             17125046154.
        36200             17166044880.
        36210             17211653752.
        36220             17255096630.
        36230             17298544796.
        36240             17325673514.
        36250             17393620792.
        36260             17422673759.
        36270             17474002924.
        36280             17523127035.
        36290             17588822125.
        36300             17618463475.
        36310             17667946523.
        36320             17719995919.
        36330             17737713770.
        36340             17815526761.
        36350             17834644154.
        36360             17880895386.
        36370             17936891930.
        36380             17964498204.
        36390             18024434999.
        36400             18066752225.
        36410             18136653214.
        36420             18168908596.
        36430             18227084884.
        36440             18262552384.
        36450             18304349995.
        36460             18360256308.
        36470             18392274386.
        36480             18450229161.
        36490             18517466798.
        36500             18539886760.
        36510             18590472384.
        36520             18633444268.
        36530             18665049378.
        36540             18734886719.
        36550             18774442602.
        36560             18832127728.
        36570             18870035108.
        36580             18931732844.
        36590             18956160731.
        36600             19014368041.
        36610             19089932658.
        36620             19116947934.
        36630             19181795532.
        36640             19201959552.
        36650             19254693047.
        36660             19302089835.
        36670             19344956389.
        36680             19397214901.
        36690             19455557494.
        36700             19507438106.
        36710             19536455667.
        36720             19591227465.
        36730             19645203510.
        36740             19693480974.
        36750             19766310858.
        36760             19797734424.
        36770             19837991934.
        36780             19912134296.
        36790             19933135954.
        36800             19989987762.
        36810             20043240902.
        36820             20080376358.
        36830             20136775690.
        36840             20167761834.
        36850             20240595110.
        36860             20275971299.
        36870             20362381816.
        36880             20391132186.
        36890             20451999449.
        36900             20511884674.
        36910             20535200574.
        36920             20596040159.
        36930             20641862289.
        36940             20692372585.
        36950             20754454662.
        36960             20787634851.
        36970             20837199157.
        36980             20892273143.
        36990             20950593122.
        37000             20990296307.
        37010             21050974195.
        37020             21108794606.
        37030             21147660119.
        37040             21200235536.
        37050             21260671064.
        37060             21292432434.
        37070             21389496159.
        37080             21408870619.
        37090             21479660170.
        37100             21515533419.
        37110             21571233202.
        37120             21608308406.
        37130             21657224801.
        37140             21727981022.
        37150             21769110890.
        37160             21839370720.
        37170             21872161937.
        37180             21929763053.
        37190             22004875298.
        37200             22040625536.
        37210             22107608710.
        37220             22161916251.
        37230             22204254378.
        37240             22249090764.
        37250             22304149808.
        37260             22347397483.
        37270             22413053783.
        37280             22465048736.
        37290             22517858178.
        37300             22554593388.
        37310             22637220125.
        37320             22664057967.
        37330             22744432572.
        37340             22809737565.
        37350             22846408377.
        37360             22920668911.
        37370             22942136942.
        37380             23011192082.
        37390             23064659086.
        37400             23127353025.
        37410             23163880886.
        37420             23220040138.
        37430             23281888407.
        37440             23315565677.
        37450             23392580060.
        37460             23442434671.
        37470             23503651497.
        37480             23569414616.
        37490             23605996114.
        37500             23654954153.
        37510             23727930057.
        37520             23772742817.
        37530             23839424529.
        37540             23893792929.
        37550             23953002411.
        37560             23999497069.
        37570             24051255102.
        37580             24104451788.
        37590             24151902067.
        37600             24242943220.
        37610             24261649529.
        37620             24335705461.
        37630             24400578456.
        37640             24444054074.
        37650             24525894310.
        37660             24566379576.
        37670             24645451417.
        37680             24687967296.
        37690             24760081276.
        37700             24781673159.
        37710             24843091926.
        37720             24905065596.
        37730             24954779952.
        37740             25018683486.
        37750             25087044676.
        37760             25127236447.
        37770             25205858004.
        37780             25246145568.
        37790             25313937785.
        37800             25393979164.
        37810             25433656336.
        37820             25495526855.
        37830             25542118797.
        37840             25607419354.
        37850             25658991436.
        37860             25718243787.
        37870             25791732774.
        37880             25818172180.
        37890             25922629419.
        37900             25925968334.
        37910             26009477450.
        37920             26080136839.
        37930             26145648839.
        37940             26201146829.
        37950             26259937893.
        37960             26308634111.
        37970             26374535978.
        37980             26431471542.
        37990             26490604712.
        38000             26552087502.
        38010             26613142074.
        38020             26655294543.
        38030             26714911292.
        38040             26790097073.
        38050             26838564365.
        38060             26922280490.
        38070             26971575989.
        38080             27019858002.
        38090             27101539143.
        38100             27144026515.
        38110             27224164844.
        38120             27277400546.
        38130             27373754753.
        38140             27398485774.
        38150             27470823716.
        38160             27524803325.
        38170             27566997552.
        38180             27652791491.
        38190             27692579711.
        38200             27762894451.
        38210             27832803678.
        38220             27887068893.
        38230             27949819509.
        38240             28025811872.
        38250             28089915417.
        38260             28158854970.
        38270             28212273295.
        38280             28271553011.
        38290             28318222475.
        38300             28387690915.
        38310             28436874831.
        38320             28499291665.
        38330             28597817298.
        38340             28622452543.
        38350             28706261063.
        38360             28759526299.
        38370             28824915678.
        38380             28899247061.
        38390             28963455935.
        38400             29031169806.
        38410             29081161037.
        38420             29167156179.
        38430             29194678952.
        38440             29277189245.
        38450             29351745237.
        38460             29403362538.
        38470             29470985806.
        38480             29516856459.
        38490             29576832129.
        38500             29654140024.
        38510             29714347918.
        38520             29784105233.
        38530             29864745337.
        38540             29916330467.
        38550             29979209843.
        38560             30035813747.
        38570             30130428495.
        38580             30169372091.
        38590             30274585148.
        38600             30304842803.
        38610             30363657576.
        38620             30453711750.
        38630             30485405824.
        38640             30569691100.
        38650             30640375010.
        38660             30710147573.
        38670             30770776688.
        38680             30825903803.
        38690             30910115944.
        38700             30969342606.
        38710             31070037688.
        38720             31107162417.
        38730             31183831168.
        38740             31247744495.
        38750             31298515348.
        38760             31349262219.
        38770             31434998106.
        38780             31476125412.
        38790             31582259629.
        38800             31619005253.
        38810             31694869149.
        38820             31768754933.
        38830             31848173093.
        38840             31901732172.
        38850             31977214583.
        38860             32060031869.
        38870             32097771006.
        38880             32183479069.
        38890             32239458979.
        38900             32300090899.
        38910             32403387363.
        38920             32441169118.
        38930             32523773331.
        38940             32577307354.
        38950             32659554283.
        38960             32705160070.
        38970             32790407571.
        38980             32859127444.
        38990             32933297014.
        39000             33005983185.
        39010             33063201951.
        39020             33128348695.
        39030             33226127219.
        39040             33268859620.
        39050             33347445036.
        39060             33428225887.
        39070             33462831880.
        39080             33552617514.
        39090             33603930594.
        39100             33691914259.
        39110             33767749691.
        39120             33849115555.
        39130             33907223237.
        39140             33969338976.
        39150             34069105449.
        39160             34108068082.
        39170             34211810423.
        39180             34276729270.
        39190             34345615168.
        39200             34419096235.
        39210             34465035017.
        39220             34536454466.
        39230             34615359736.
        39240             34691053522.
        39250             34747429716.
        39260             34827762551.
        39270             34897366619.
        39280             34965770803.
        39290             35043022980.
        39300             35130716280.
        39310             35183799182.
        39320             35284914134.
        39330             35317289127.
        39340             35393356593.
        39350             35479787277.
        39360             35532292190.
        39370             35625531798.
        39380             35682606366.
        39390             35777221321.
        39400             35830452339.
        39410             35919956983.
        39420             35978937397.
        39430             36057959523.
        39440             36156464838.
        39450             36194057579.
        39460             36278923865.
        39470             36361802982.
        39480             36422955026.
        39490             36511240904.
        39500             36576027914.
        39510             36651179072.
        39520             36727328538.
        39530             36790953870.
        39540             36849815164.
        39550             36931160714.
        39560             37016240500.
        39570             37091300816.
        39580             37156784953.
        39590             37267489804.
        39600             37301150560.
        39610             37421875726.
        39620             37456089824.
        39630             37557760375.
        39640             37641201879.
        39650             37705826150.
        39660             37769309307.
        39670             37838986865.
        39680             37919935719.
        39690             37992608686.
        39700             38080019095.
        39710             38160912545.
        39720             38221259665.
        39730             38325946498.
        39740             38362019409.
        39750             38452933113.
        39760             38542590777.
        39770             38622175620.
        39780             38679130207.
        39790             38769919573.
        39800             38813098739.
        39810             38913225297.
        39820             38966175413.
        39830             39068610755.
        39840             39131289270.
        39850             39235511830.
        39860             39274372833.
        39870             39366957957.
        39880             39465267885.
        39890             39524178448.
        39900             39633510382.
        39910             39688172247.
        39920             39761328943.
        39930             39844655035.
        39940             39922294770.
        39950             39997676831.
        39960             40085244194.
        39970             40180683930.
        39980             40224154510.
        39990             40314864174.
        40000             40385024756.
        40010             40456735130.
        40020             40551872108.
        40030             40625668688.
        40040             40696013470.
        40050             40805792093.
        40060             40851728169.
        40070             40944173578.
        40080             41037891107.
        40090             41113380441.
        40100             41203807533.
        40110             41260888866.
        40120             41346236976.
        40130             41398549219.
        40140             41519020760.
        40150             41561854459.
        40160             41670070075.
        40170             41770677248.
        40180             41828541467.
        40190             41923948615.
        40200             41995504541.
        40210             42075640825.
        40220             42160239056.
        40230             42247675123.
        40240             42316052456.
        40250             42398025825.
        40260             42474398076.
        40270             42536856725.
        40280             42631356265.
        40290             42732554393.
        40300             42796392730.
        40310             42882841992.
        40320             42954867620.
        40330             43023225165.
        40340             43142464583.
        40350             43194324225.
        40360             43304129632.
        40370             43383875507.
        40380             43465669108.
        40390             43532291888.
        40400             43609321979.
        40410             43722052395.
        40420             43778148578.
        40430             43907259529.
        40440             43941258760.
        40450             44033233989.
        40460             44127966611.
        40470             44202644379.
        40480             44286723094.
        40490             44395797291.
        40500             44456752950.
        40510             44546098290.
        40520             44608662603.
        40530             44705434615.
        40540             44798818174.
        40550             44894947287.
        40560             44966065339.
        40570             45041718608.
        40580             45133792770.
        40590             45196498593.
        40600             45280146104.
        40610             45388030959.
        40620             45450026705.
        40630             45583971432.
        40640             45626041326.
        40650             45738325541.
        40660             45806941381.
        40670             45930111140.
        40680             45978337226.
        40690             46089181755.
        40700             46162999105.
        40710             46231430722.
        40720             46321356231.
        40730             46406036887.
        40740             46488760885.
        40750             46607251577.
        40760             46671870686.
        40770             46761807020.
        40780             46847919042.
        40790             46928615052.
        40800             47009060045.
        40810             47096478831.
        40820             47193545564.
        40830             47284270726.
        40840             47358628147.
        40850             47447651191.
        40860             47507462113.
        40870             47652929984.
        40880             47694520137.
        40890             47810896986.
        40900             47893677403.
        40910             47965472313.
        40920             48065037308.
        40930             48146690465.
        40940             48250416903.
        40950             48339254933.
        40960             48447351304.
        40970             48504911294.
        40980             48593632718.
        40990             48692403149.
        41000             48771373838.
        41010             48869030162.
        41020             48972802199.
        41030             49035485097.
        41040             49136443131.
        41050             49201134458.
        41060             49286860597.
        41070             49406781735.
        41080             49485237150.
        41090             49577416222.
        41100             49661236181.
        41110             49763123956.
        41120             49839720207.
        41130             49945595898.
        41140             50048438517.
        41150             50110475921.
        41160             50238001286.
        41170             50269918159.
        41180             50385064773.
        41190             50479243681.
        41200             50575276813.
        41210             50668356867.
        41220             50767705216.
        41230             50860808625.
        41240             50946332812.
        41250             51039413393.
        41260             51116212645.
        41270             51217461294.
        41280             51321040096.
        41290             51389724185.
        41300             51463403392.
        41310             51587995536.
        41320             51648034347.
        41330             51774833015.
        41340             51849951721.
        41350             51941370753.
        41360             52049007318.
        41370             52123724306.
        41380             52212418539.
        41390             52307497653.
        41400             52423273371.
        41410             52502432700.
        41420             52605479717.
        41430             52709613414.
        41440             52772864114.
        41450             52900019906.
        41460             52957574297.
        41470             53078217210.
        41480             53170484996.
        41490             53266583597.
        41500             53323559340.
        41510             53444182253.
        41520             53522894073.
        41530             53638775040.
        41540             53725421284.
        41550             53834739988.
        41560             53903057482.
        41570             54028456123.
        41580             54078100805.
        41590             54187536857.
        41600             54307982031.
        41610             54385468660.
        41620             54482181907.
        41630             54570491495.
        41640             54647372524.
        41650             54771681273.
        41660             54851493102.
        41670             54976844939.
        41680             55055866522.
        41690             55190214027.
        41700             55224764707.
        41710             55359090499.
        41720             55452166439.
        41730             55556554014.
        41740             55653098427.
        41750             55741287315.
        41760             55812366438.
        41770             55928868799.
        41780             56010460623.
        41790             56112016459.
        41800             56222940068.
        41810             56328028057.
        41820             56411450962.
        41830             56496538019.
        41840             56607247452.
        41850             56684212302.
        41860             56811797679.
        41870             56895702832.
        41880             56982669326.
        41890             57114689074.
        41900             57166471014.
        41910             57295992125.
        41920             57390538075.
        41930             57501405404.
        41940             57590606875.
        41950             57688396355.
        41960             57780928492.
        41970             57868927087.
        41980             57995315425.
        41990             58066794979.
        42000             58190255344.
        42010             58303976962.
        42020             58389115059.
        42030             58472721698.
        42040             58589915711.
        42050             58662373261.
        42060             58792114413.
        42070             58866792537.
        42080             58971084407.
        42090             59064645969.
        42100             59170401204.
        42110             59260170923.
        42120             59366575696.
        42130             59510403949.
        42140             59572563637.
        42150             59699098385.
        42160             59777699704.
        42170             59870427301.
        42180             60006962593.
        42190             60081252934.
        42200             60201667717.
        42210             60299677839.
        42220             60399583097.
        42230             60473906742.
        42240             60591319816.
        42250             60704423881.
        42260             60810207047.
        42270             60925040220.
        42280             61006060478.
        42290             61096549173.
        42300             61221995720.
        42310             61309193310.
        42320             61402793423.
        42330             61540364123.
        42340             61598086973.
        42350             61726933450.
        42360             61789225343.
        42370             61924124963.
        42380             62024422427.
        42390             62156918917.
        42400             62229728289.
        42410             62335400565.
        42420             62452769284.
        42430             62528633525.
        42440             62646892100.
        42450             62765407364.
        42460             62858690539.
        42470             62987089955.
        42480             63064592673.
        42490             63177199612.
        42500             63281274167.
        42510             63409130742.
        42520             63470543157.
        42530             63603242957.
        42540             63683290359.
        42550             63792958025.
        42560             63884676976.
        42570             64017034447.
        42580             64095747679.
        42590             64268157852.
        42600             64319729375.
        42610             64442424478.
        42620             64541949604.
        42630             64638837364.
        42640             64748698590.
        42650             64850668014.
        42660             64971024564.
        42670             65065888761.
        42680             65179599856.
        42690             65275563905.
        42700             65374250331.
        42710             65532633031.
        42720             65599168257.
        42730             65736634823.
        42740             65833983729.
        42750             65930225448.
        42760             66031507741.
        42770             66155041350.
        42780             66243410443.
        42790             66384180943.
        42800             66468512325.
        42810             66567863028.
        42820             66664971005.
        42830             66787819672.
        42840             66890253376.
        42850             67003538169.
        42860             67132797112.
        42870             67204007901.
        42880             67346037210.
        42890             67411683820.
        42900             67543139611.
        42910             67666062062.
        42920             67767461918.
        42930             67871064955.
        42940             67977192050.
        42950             68100742413.
        42960             68190884024.
        42970             68327351181.
        42980             68429301201.
        42990             68527871877.
        43000             68654383447.
        43010             68731019325.
        43020             68846153067.
        43030             68982237962.
        43040             69089141500.
        43050             69201049618.
        43060             69318227613.
        43070             69409387209.
        43080             69539462807.
        43090             69624092658.
        43100             69751447283.
        43110             69845192225.
        43120             69982524343.
        43130             70055532100.
        43140             70168540099.
        43150             70310616900.
        43160             70396187950.
        43170             70551301152.
        43180             70642082538.
        43190             70764885571.
        43200             70876394523.
        43210             70985757431.
        43220             71075693102.
        43230             71207386622.
        43240             71331490397.
        43250             71426601909.
        43260             71542777818.
        43270             71659864248.
        43280             71756974937.
        43290             71889359829.
        43300             71989472050.
        43310             72104378275.
        43320             72240485878.
        43330             72333575800.
        43340             72431024469.
        43350             72556438990.
        43360             72661133616.
        43370             72799461949.
        43380             72887826906.
        43390             73028588675.
        43400             73096820294.
        43410             73265999159.
        43420             73316583306.
        43430             73471005678.
        43440             73597038027.
        43450             73702669987.
        43460             73811466201.
        43470             73928345822.
        43480             74027399454.
        43490             74171453728.
        43500             74278884000.
        43510             74405079037.
        43520             74508903279.
        43530             74648025507.
        43540             74720453060.
        43550             74849060368.
        43560             74979946157.
        43570             75092780460.
        43580             75204496281.
        43590             75325883593.
        43600             75391645668.
        43610             75565387282.
        43620             75642642728.
        43630             75797764323.
        43640             75911711275.
        43650             76047503063.
        43660             76134173818.
        43670             76250132244.
        43680             76374712191.
        43690             76474041518.
        43700             76626508174.
        43710             76715382204.
        43720             76832021933.
        43730             76978432671.
        43740             77067253613.
        43750             77197194469.
        43760             77332353192.
        43770             77451773384.
        43780             77565888277.
        43790             77682247780.
        43800             77776799962.
        43810             77904778324.
        43820             78025850851.
        43830             78145562225.
        43840             78254009824.
        43850             78407922131.
        43860             78487841289.
        43870             78616658615.
        43880             78738937482.
        43890             78836649366.
        43900             78997464193.
        43910             79078961235.
        43920             79218643126.
        43930             79328754874.
        43940             79468518516.
        43950             79560684094.
        43960             79706375349.
        43970             79845824273.
        43980             79943307694.
        43990             80072234808.
        44000             80172774736.
        44010             80289082415.
        44020             80434667136.
        44030             80548323461.
        44040             80662889137.
        44050             80802358946.
        44060             80901167348.
        44070             81022552141.
        44080             81144178893.
        44090             81286313860.
        44100             81413499202.
        44110             81534320041.
        44120             81645931819.
        44130             81741831981.
        44140             81907794090.
        44150             81987120776.
        44160             82133498338.
        44170             82263294873.
        44180             82365279437.
        44190             82497156685.
        44200             82597235263.
        44210             82751062778.
        44220             82874272690.
        44230             83037497434.
        44240             83113120652.
        44250             83252018578.
        44260             83368603321.
        44270             83487849158.
        44280             83602409295.
        44290             83752577892.
        44300             83852132066.
        44310             84003843027.
        44320             84095909760.
        44330             84223004545.
        44340             84361967778.
        44350             84487061220.
        44360             84603479223.
        44370             84724119602.
        44380             84855041307.
        44390             84967340112.
        44400             85091127928.
        44410             85240547470.
        44420             85335732556.
        44430             85530833166.
        44440             85586339627.
        44450             85745368684.
        44460             85848475391.
        44470             85985073491.
        44480             86094663308.
        44490             86240350335.
        44500             86358678143.
        44510             86496878440.
        44520             86613727400.
        44530             86740638723.
        44540             86857395023.
        44550             87025940349.
        44560             87130696499.
        44570             87254181565.
        44580             87397783096.
        44590             87492499419.
        44600             87628454570.
        44610             87761121357.
        44620             87876099116.
        44630             88038112753.
        44640             88134411347.
        44650             88270178747.
        44660             88369597528.
        44670             88549463888.
        44680             88645477781.
        44690             88807759559.
        44700             88934412783.
        44710             89040074897.
        44720             89188800562.
        44730             89284489004.
        44740             89425389819.
        44750             89573747166.
        44760             89696960107.
        44770             89805210884.
        44780             89950798631.
        44790             90072009103.
        44800             90204254479.
        44810             90344359782.
        44820             90482910591.
        44830             90591408105.
        44840             90738441297.
        44850             90839694856.
        44860             90959962581.
        44870             91139607803.
        44880             91235525601.
        44890             91394179301.
        44900             91505986128.
        44910             91638364192.
        44920             91771206231.
        44930             91889842397.
        44940             92024989191.
        44950             92149023287.
        44960             92310607512.
        44970             92395780131.
        44980             92551335189.
        44990             92696215856.
        45000             92819756880.
        45010             92973135554.
        45020             93101604259.
        45030             93217191751.
        45040             93365445303.
        45050             93481009115.
        45060             93591361443.
        45070             93751535737.
        45080             93879762363.
        45090             94012256427.
        45100             94131337057.
        45110             94293314096.
        45120             94394372304.
        45130             94568001951.
        45140             94676173377.
        45150             94818823637.
        45160             94975664438.
        45170             95073400108.
        45180             95210876449.
        45190             95337618494.
        45200             95484476554.
        45210             95623343964.
        45220             95754043059.
        45230             95889070885.
        45240             95998801948.
        45250             96178319177.
        45260             96261688222.
        45270             96432229309.
        45280             96580196595.
        45290             96707804623.
        45300             96824252113.
        45310             96979664831.
        45320             97069299109.
        45330             97259507062.
        45340             97362029743.
        45350             97523549865.
        45360             97642823800.
        45370             97790469395.
        45380             97896665558.
        45390             98033508646.
        45400             98198946690.
        45410             98319131385.
        45420             98470493239.
        45430             98591929369.
        45440             98704516558.
        45450             98887292349.
        45460             98992656926.
        45470             99158007286.
        45480             99289258644.
        45490             99447961983.
        45500             99542683826.
        45510             99697713251.
        45520             99815588505.
        45530             99962842153.
        45540            100107286109.
        45550            100244820381.
        45560            100360545029.
        45570            100539270153.
        45580            100646967867.
        45590            100801395050.
        45600            100960067743.
        45610            101085834205.
        45620            101231956725.
        45630            101344217588.
        45640            101487430167.
        45650            101620776510.
        45660            101774226479.
        45670            101906773285.
        45680            102036304407.
        45690            102214697085.
        45700            102306431429.
        45710            102475160808.
        45720            102602929575.
        45730            102749102444.
        45740            102905453449.
        45750            103037902757.
        45760            103166263628.
        45770            103312434828.
        45780            103457857433.
        45790            103579311905.
        45800            103741041807.
        45810            103893772400.
        45820            104015432167.
        45830            104148410731.
        45840            104294877674.
        45850            104407047399.
        45860            104597617414.
        45870            104714935242.
        45880            104862745070.
        45890            105021587728.
        45900            105133905663.
        45910            105286767004.
        45920            105411644084.
        45930            105593198904.
        45940            105717434375.
        45950            105882747638.
        45960            105983559692.
        45970            106124678057.
        45980            106295921328.
        45990            106408310616.
        46000            106569178622.
        46010            106719963499.
        46020            106844882590.
        46030            106992624660.
        46040            107134851814.
        46050            107283698613.
        46060            107449597652.
        46070            107602679905.
        46080            107721491545.
        46090            107854209601.
        46100            108006990340.
        46110            108140688934.
        46120            108276043399.
        46130            108462189141.
        46140            108557376530.
        46150            108756599225.
        46160            108845411124.
        46170            109018464247.
        46180            109175002818.
        46190            109329255078.
        46200            109461373431.
        46210            109599142876.
        46220            109747879838.
        46230            109876281240.
        46240            110038282180.
        46250            110185903792.
        46260            110325353196.
        46270            110512499402.
        46280            110613328515.
        46290            110762598500.
        46300            110913548115.
        46310            111054780284.
        46320            111193181522.
        46330            111367010521.
        46340            111489856789.
        46350            111666469021.
        46360            111779299882.
        46370            111947010214.
        46380            112067771732.
        46390            112273913103.
        46400            112377243591.
        46410            112533369926.
        46420            112684559269.
        46430            112802454429.
        46440            112974477828.
        46450            113112546030.
        46460            113265004292.
        46470            113433909346.
        46480            113572205402.
        46490            113704913492.
        46500            113849072819.
        46510            114028055180.
        46520            114155907048.
        46530            114333561790.
        46540            114463477846.
        46550            114603846475.
        46560            114751297116.
        46570            114894185672.
        46580            115035181931.
        46590            115230802154.
        46600            115345030030.
        46610            115499427473.
        46620            115644473760.
        46630            115804644280.
        46640            115963061963.
        46650            116115191742.
        46660            116283323140.
        46670            116395150349.
        46680            116577482805.
        46690            116681115186.
        46700            116845956618.
        46710            117030983304.
        46720            117163282189.
        46730            117333017232.
        46740            117460010658.
        46750            117619288592.
        46760            117762747953.
        46770            117924512230.
        46780            118060710315.
        46790            118233142921.
        46800            118383731814.
        46810            118514958574.
        46820            118660645916.
        46830            118847139811.
        46840            118981489140.
        46850            119157049461.
        46860            119301361669.
        46870            119425996119.
        46880            119608310034.
        46890            119728259485.
        46900            119886299599.
        46910            120043569231.
        46920            120221048358.
        46930            120361719477.
        46940            120505648808.
        46950            120685667113.
        46960            120799662021.
        46970            121006069087.
        46980            121117806490.
        46990            121296444117.
        47000            121450427590.
        47010            121585246753.
        47020            121722025045.
        47030            121897938015.
        47040            122045160283.
        47050            122218025966.
        47060            122359262672.
        47070            122516124885.
        47080            122659078388.
        47090            122839235325.
        47100            122973386754.
        47110            123132726674.
        47120            123329358811.
        47130            123452059772.
        47140            123601145157.
        47150            123764789496.
        47160            123889761317.
        47170            124102005542.
        47180            124224379558.
        47190            124409620915.
        47200            124533794871.
        47210            124723041201.
        47220            124838645721.
        47230            125019593039.
        47240            125188705425.
        47250            125338930813.
