     **************************************************
     *                PROGRAM  RRKM                   *
     *              E. Martinez-Nunez                 *
     *       Departamento de Quimica Fisica           *
     *  Universidad de Santiago de Compostela(Spain)  *
     **************************************************


   Direct via TS10 for process 1 3         -8.3235 150         


   Energia critica   =  68.34kcal/mol
   Energia rotacional=   0.00kcal/mol
   Energia mas alta  = 161.18kcal/mol


   Rotores libres del reactivo= 0       Rotores libres del TS= 0



   Teoria rrkm armonica cuantica


   Frecuencias vibracionales del reactivo
   ======================================
       frec    1      551  cm-1
       frec    2      593  cm-1
       frec    3      957  cm-1
       frec    4     1063  cm-1
       frec    5     1232  cm-1
       frec    6     1308  cm-1
       frec    7     1840  cm-1
       frec    8     2664  cm-1
       frec    9     2788  cm-1


   Energia del punto cero en el re=    18.58kcal/mol


   Frecuencias vibracionales del estado de transicion
   ==================================================
       frec    1      326  cm-1
       frec    2      473  cm-1
       frec    3      523  cm-1
       frec    4     1077  cm-1
       frec    5     1256  cm-1
       frec    6     1567  cm-1
       frec    7     2472  cm-1
       frec    8     2788  cm-1


   Energia del punto cero en el TS=    14.98kcal/mol




     Energia      k(E,J)/s-1
        36570             37049656093.
        36580             37190239068.
        36590             37228711991.
        36600             37360836076.
        36610             37513089320.
        36620             37566608336.
        36630             37721165954.
        36640             37758968661.
        36650             37884189353.
        36660             37999793378.
        36670             38085187887.
        36680             38215600069.
        36690             38324820306.
        36700             38435084034.
        36710             38507994088.
        36720             38605862194.
        36730             38731637381.
        36740             38825960046.
        36750             38967390448.
        36760             39053393780.
        36770             39123825623.
        36780             39288067129.
        36790             39342362501.
        36800             39457857241.
        36810             39596646898.
        36820             39673494365.
        36830             39800997606.
        36840             39875326587.
        36850             40005085097.
        36860             40097907650.
        36870             40266964789.
        36880             40325842837.
        36890             40465832561.
        36900             40572458566.
        36910             40640961570.
        36920             40767391786.
        36930             40854721368.
        36940             40985618654.
        36950             41105582436.
        36960             41197853337.
        36970             41317513069.
        36980             41422330957.
        36990             41565530402.
        37000             41639541420.
        37010             41766563117.
        37020             41899236130.
        37030             41962219397.
        37040             42088806715.
        37050             42211908895.
        37060             42275079445.
        37070             42491448536.
        37080             42523612330.
        37090             42689080896.
        37100             42777918268.
        37110             42891623923.
        37120             42999573731.
        37130             43095572287.
        37140             43247200870.
        37150             43344850791.
        37160             43470903746.
        37170             43560663185.
        37180             43678060950.
        37190             43827085472.
        37200             43916562890.
        37210             44037394010.
        37220             44169385727.
        37230             44264647374.
        37240             44352765968.
        37250             44495552916.
        37260             44583471417.
        37270             44736068114.
        37280             44860498120.
        37290             44956305828.
        37300             45051847724.
        37310             45210418300.
        37320             45273336223.
        37330             45452039102.
        37340             45566991690.
        37350             45665309039.
        37360             45820852120.
        37370             45863689789.
        37380             46025865785.
        37390             46124850105.
        37400             46277512624.
        37410             46374418604.
        37420             46489458351.
        37430             46643485670.
        37440             46704390958.
        37450             46870469362.
        37460             46988296172.
        37470             47096693440.
        37480             47251542321.
        37490             47326516625.
        37500             47427264810.
        37510             47596397152.
        37520             47676816936.
        37530             47835494213.
        37540             47957793424.
        37550             48081573033.
        37560             48209490709.
        37570             48313091400.
        37580             48441631584.
        37590             48553401168.
        37600             48726280178.
        37610             48787803493.
        37620             48931952281.
        37630             49072080807.
        37640             49177803045.
        37650             49329074384.
        37660             49432178195.
        37670             49599008349.
        37680             49687536392.
        37690             49858667346.
        37700             49899691129.
        37710             50054500173.
        37720             50198917364.
        37730             50298316928.
        37740             50450163762.
        37750             50581784444.
        37760             50674267778.
        37770             50850840301.
        37780             50917935965.
        37790             51075331350.
        37800             51239737400.
        37810             51327602488.
        37820             51475199258.
        37830             51558862531.
        37840             51714652560.
        37850             51837816941.
        37860             51965047628.
        37870             52146005592.
        37880             52197635277.
        37890             52425118472.
        37900             52449824994.
        37910             52610120433.
        37920             52773404174.
        37930             52902971643.
        37940             53022315996.
        37950             53166708361.
        37960             53253090409.
        37970             53407244362.
        37980             53533087376.
        37990             53659828141.
        38000             53818717084.
        38010             53942908962.
        38020             54052779767.
        38030             54193227756.
        38040             54340861212.
        38050             54466437858.
        38060             54629388069.
        38070             54738454932.
        38080             54859030086.
        38090             55011574846.
        38100             55121095848.
        38110             55286970214.
        38120             55398033229.
        38130             55620873460.
        38140             55663135109.
        38150             55837081008.
        38160             55969383227.
        38170             56058890646.
        38180             56265987407.
        38190             56339439642.
        38200             56495270027.
        38210             56654252911.
        38220             56754828251.
        38230             56908088606.
        38240             57058680130.
        38250             57195981900.
        38260             57362682910.
        38270             57462199191.
        38280             57606083977.
        38290             57711982288.
        38300             57862533585.
        38310             57996215524.
        38320             58122917433.
        38330             58347591014.
        38340             58414427048.
        38350             58580763811.
        38360             58716678183.
        38370             58842634247.
        38380             59003205656.
        38390             59154159404.
        38400             59284363741.
        38410             59413627409.
        38420             59591407243.
        38430             59654553778.
        38440             59853231016.
        38450             60005010018.
        38460             60141240013.
        38470             60296651268.
        38480             60393484929.
        38490             60544711587.
        38500             60695177701.
        38510             60833103970.
        38520             60990443492.
        38530             61150877542.
        38540             61281714086.
        38550             61407622905.
        38560             61531025258.
        38570             61749114470.
        38580             61823909152.
        38590             62063106156.
        38600             62141495214.
        38610             62271214204.
        38620             62490250413.
        38630             62552580999.
        38640             62745158953.
        38650             62903819321.
        38660             63039388359.
        38670             63189289172.
        38680             63300659392.
        38690             63479906555.
        38700             63624254164.
        38710             63822121832.
        38720             63927730904.
        38730             64090857593.
        38740             64227944230.
        38750             64364738128.
        38760             64470947354.
        38770             64676903313.
        38780             64777632458.
        38790             64992982111.
        38800             65096186948.
        38810             65248674529.
        38820             65414110122.
        38830             65593906298.
        38840             65693775115.
        38850             65877677532.
        38860             66050928933.
        38870             66136064766.
        38880             66340284242.
        38890             66452919511.
        38900             66606269524.
        38910             66838659084.
        38920             66924665283.
        38930             67127120882.
        38940             67232574369.
        38950             67421307472.
        38960             67528323023.
        38970             67696750905.
        38980             67865652048.
        38990             68019403548.
        39000             68179279151.
        39010             68318813476.
        39020             68444922290.
        39030             68672150985.
        39040             68772447097.
        39050             68945296517.
        39060             69146857082.
        39070             69218020275.
        39080             69428549916.
        39090             69551270593.
        39100             69728817572.
        39110             69910980216.
        39120             70074822377.
        39130             70206592229.
        39140             70355028839.
        39150             70552831454.
        39160             70661939440.
        39170             70881927176.
        39180             71025320173.
        39190             71196233081.
        39200             71347847246.
        39210             71473811357.
        39220             71640669308.
        39230             71808480530.
        39240             71994438445.
        39250             72106504159.
        39260             72291200294.
        39270             72453013622.
        39280             72585111807.
        39290             72771746967.
        39300             72955889266.
        39310             73080003208.
        39320             73313484581.
        39330             73372503734.
        39340             73561862842.
        39350             73758588580.
        39360             73879579963.
        39370             74106545152.
        39380             74220566770.
        39390             74441778293.
        39400             74566173147.
        39410             74750558654.
        39420             74896993105.
        39430             75055685465.
        39440             75277062983.
        39450             75377219479.
        39460             75547718386.
        39470             75746385157.
        39480             75877895616.
        39490             76073415515.
        39500             76240958191.
        39510             76399691897.
        39520             76588533198.
        39530             76736739225.
        39540             76862880402.
        39550             77058089555.
        39560             77226623248.
        39570             77400404737.
        39580             77555245784.
        39590             77778480751.
        39600             77876808781.
        39610             78130259211.
        39620             78217024309.
        39630             78454744602.
        39640             78624456175.
        39650             78792174644.
        39660             78940761486.
        39670             79099613513.
        39680             79297955978.
        39690             79446239722.
        39700             79651537108.
        39710             79834683688.
        39720             79957366206.
        39730             80200010529.
        39740             80272716876.
        39750             80478529749.
        39760             80689896762.
        39770             80853684994.
        39780             80997756391.
        39790             81198450624.
        39800             81305678378.
        39810             81551653562.
        39820             81663231241.
        39830             81902697906.
        39840             82049008834.
        39850             82269898582.
        39860             82376477598.
        39870             82564457514.
        39880             82784321227.
        39890             82928752015.
        39900             83156386880.
        39910             83296144429.
        39920             83451930696.
        39930             83641326817.
        39940             83834057450.
        39950             83991683282.
        39960             84206068790.
        39970             84424553725.
        39980             84526174855.
        39990             84746010129.
        40000             84888202872.
        40010             85054276429.
        40020             85268920158.
        40030             85419692073.
        40040             85596950503.
        40050             85825317619.
        40060             85936090319.
        40070             86155557267.
        40080             86350218704.
        40090             86539890611.
        40100             86743094022.
        40110             86878739186.
        40120             87093706361.
        40130             87203288919.
        40140             87481017264.
        40150             87584174837.
        40160             87812979751.
        40170             88053967746.
        40180             88169841099.
        40190             88386224623.
        40200             88556643608.
        40210             88724213213.
        40220             88932227979.
        40230             89121125509.
        40240             89280991279.
        40250             89488407084.
        40260             89650862434.
        40270             89816159948.
        40280             90029410525.
        40290             90251705511.
        40300             90414340212.
        40310             90590286940.
        40320             90760245871.
        40330             90918457308.
        40340             91168645139.
        40350             91309798106.
        40360             91542223498.
        40370             91724189353.
        40380             91921199639.
        40390             92062326765.
        40400             92259629210.
        40410             92510941716.
        40420             92644428619.
        40430             92949757522.
        40440             93019965984.
        40450             93237645061.
        40460             93450757243.
        40470             93606653992.
        40480             93811700865.
        40490             94037617526.
        40500             94186176046.
        40510             94396053649.
        40520             94528549618.
        40530             94763123993.
        40540             94969725506.
        40550             95190894296.
        40560             95375252628.
        40570             95539274028.
        40580             95764589747.
        40590             95908695857.
        40600             96092172240.
        40610             96347050907.
        40620             96476732921.
        40630             96779408974.
        40640             96882790460.
        40650             97120616512.
        40660             97297129101.
        40670             97563871926.
        40680             97680752577.
        40690             97943620103.
        40700             98106234150.
        40710             98288835511.
        40720             98492904147.
        40730             98684699549.
        40740             98890557891.
        40750             99140384800.
        40760             99298710459.
        40770             99503110875.
        40780             99684908313.
        40790             99883767246.
        40800            100055414353.
        40810            100261555113.
        40820            100489088414.
        40830            100680928077.
        40840            100870756631.
        40850            101072959122.
        40860            101219166355.
        40870            101561741217.
        40880            101653426091.
        40890            101927697488.
        40900            102117406970.
        40910            102272658512.
        40920            102509303844.
        40930            102678502741.
        40940            102919626318.
        40950            103128359683.
        40960            103356336810.
        40970            103509518361.
        40980            103706712999.
        40990            103935076114.
        41000            104133819340.
        41010            104346982908.
        41020            104602606113.
        41030            104751145251.
        41040            104977042800.
        41050            105144531840.
        41060            105323483795.
        41070            105601105647.
        41080            105782550043.
        41090            105980471776.
        41100            106189435190.
        41110            106407790510.
        41120            106590753919.
        41130            106841680925.
        41140            107063032144.
        41150            107233156425.
        41160            107520612957.
        41170            107608157341.
        41180            107884821977.
        41190            108086090124.
        41200            108318531775.
        41210            108529832484.
        41220            108745541185.
        41230            108970056682.
        41240            109149630853.
        41250            109371694660.
        41260            109556609120.
        41270            109774003652.
        41280            110024995633.
        41290            110181022425.
        41300            110360678487.
        41310            110658709204.
        41320            110790423032.
        41330            111095628857.
        41340            111270648515.
        41350            111476135597.
        41360            111734370019.
        41370            111887703126.
        41380            112098326544.
        41390            112319331902.
        41400            112571411412.
        41410            112771024690.
        41420            112991798840.
        41430            113236791962.
        41440            113400773363.
        41450            113678023383.
        41460            113837444824.
        41470            114110933653.
        41480            114325961080.
        41490            114562193852.
        41500            114683078155.
        41510            114968190186.
        41520            115148982295.
        41530            115403183462.
        41540            115618000671.
        41550            115851643923.
        41560            116020562056.
        41570            116312655440.
        41580            116420352642.
        41590            116689755138.
        41600            116960083146.
        41610            117150622784.
        41620            117391304990.
        41630            117584537591.
        41640            117780879299.
        41650            118058878806.
        41660            118240222897.
        41670            118536410406.
        41680            118702093718.
        41690            119014562261.
        41700            119107165729.
        41710            119403828188.
        41720            119633670341.
        41730            119859987442.
        41740            120091700617.
        41750            120311865588.
        41760            120472977563.
        41770            120755611849.
        41780            120945056981.
        41790            121180816185.
        41800            121448346016.
        41810            121673307486.
        41820            121875078947.
        41830            122070207648.
        41840            122314498259.
        41850            122510748216.
        41860            122789047623.
        41870            122989871583.
        41880            123202267610.
        41890            123493372360.
        41900            123640700589.
        41910            123932879794.
        41920            124158541488.
        41930            124430277942.
        41940            124625289755.
        41950            124863934618.
        41960            125075319774.
        41970            125272153669.
        41980            125575292278.
        41990            125729981459.
        42000            126017710584.
        42010            126283518056.
        42020            126473856786.
        42030            126687803288.
        42040            126948078582.
        42050            127127427734.
        42060            127442895590.
        42070            127612015436.
        42080            127870120210.
        42090            128086434016.
        42100            128327346811.
        42110            128549805803.
        42120            128777748425.
        42130            129113107050.
        42140            129262776021.
        42150            129542444689.
        42160            129745626327.
        42170            129949244291.
        42180            130266341796.
        42190            130454819712.
        42200            130722577380.
        42210            130972315581.
        42220            131202085420.
        42230            131381560789.
        42240            131667844499.
        42250            131913788064.
        42260            132171473897.
        42270            132430109858.
        42280            132611525272.
        42290            132838393810.
        42300            133112006518.
        42310            133325510865.
        42320            133547974317.
        42330            133852551920.
        42340            134015592158.
        42350            134304157286.
        42360            134464004166.
        42370            134788417325.
        42380            135011872992.
        42390            135334343536.
        42400            135503343372.
        42410            135745004239.
        42420            136025997402.
        42430            136189634137.
        42440            136474875236.
        42450            136749183072.
        42460            136959431555.
        42470            137270301571.
        42480            137443968047.
        42490            137713733081.
        42500            137968461472.
        42510            138257609812.
        42520            138428423012.
        42530            138729529450.
        42540            138921831607.
        42550            139188913674.
        42560            139390541273.
        42570            139704865521.
        42580            139886210957.
        42590            140270847289.
        42600            140413868415.
        42610            140686783190.
        42620            140928580591.
        42630            141160077901.
        42640            141408577678.
        42650            141667028267.
        42660            141942472891.
        42670            142172016947.
        42680            142448933239.
        42690            142665254649.
        42700            142909904738.
        42710            143268584697.
        42720            143422501190.
        42730            143748392786.
        42740            143962905004.
        42750            144200045365.
        42760            144440522186.
        42770            144715995789.
        42780            144941772223.
        42790            145260705704.
        42800            145470929709.
        42810            145717485334.
        42820            145936615277.
        42830            146241296968.
        42840            146477785753.
        42850            146742105925.
        42860            147051495532.
        42870            147207508377.
        42880            147544460623.
        42890            147703253589.
        42900            148001478157.
        42910            148301056326.
        42920            148528058832.
        42930            148781173817.
        42940            149038592657.
        42950            149319452497.
        42960            149554848227.
        42970            149867466655.
        42980            150113753142.
        42990            150359605210.
        43000            150640111097.
        43010            150834858543.
        43020            151098343356.
        43030            151406750633.
        43040            151670677340.
        43050            151917786582.
        43060            152203179886.
        43070            152423674645.
        43080            152716406847.
        43090            152937124477.
        43100            153228653747.
        43110            153460863903.
        43120            153791068592.
        43130            153958350533.
        43140            154240394759.
        43150            154565443473.
        43160            154767082572.
        43170            155133383954.
        43180            155332745750.
        43190            155629217239.
        43200            155891035718.
        43210            156141849434.
        43220            156370403790.
        43230            156667690283.
        43240            156967368301.
        43250            157205840172.
        43260            157471647240.
        43270            157765325156.
        43280            157991873606.
        43290            158304810679.
        43300            158553804899.
        43310            158808487091.
        43320            159134324471.
        43330            159351879292.
        43340            159579322131.
        43350            159886761683.
        43360            160120113185.
        43370            160451638030.
        43380            160669803072.
        43390            160991499490.
        43400            161177939874.
        43410            161562233151.
        43420            161701082994.
        43430            162072495541.
        43440            162356600293.
        43450            162622068178.
        43460            162871988473.
        43470            163141604496.
        43480            163388101530.
        43490            163707590090.
        43500            163973957568.
        43510            164268939893.
        43520            164510183924.
        43530            164850595133.
        43540            165017874005.
        43550            165331218538.
        43560            165649207508.
        43570            165909149728.
        43580            166190404211.
        43590            166470179321.
        43600            166635438024.
        43610            167046119082.
        43620            167219553084.
        43630            167587755420.
        43640            167852114173.
        43650            168166647060.
        43660            168389933194.
        43670            168651131291.
        43680            168953310833.
        43690            169198417908.
        43700            169549923635.
        43710            169783771789.
        43720            170054135469.
        43730            170403070797.
        43740            170627793397.
        43750            170922862645.
        43760            171251395315.
        43770            171525065636.
        43780            171791626928.
        43790            172078144497.
        43800            172294823255.
        43810            172605224346.
        43820            172892308791.
        43830            173171061379.
        43840            173446479434.
        43850            173799332841.
        43860            174004023345.
        43870            174319588383.
        43880            174604436927.
        43890            174852944586.
        43900            175221584141.
        43910            175418941085.
        43920            175755676826.
        43930            176002605145.
        43940            176339339967.
        43950            176559538255.
        43960            176897045848.
        43970            177239221974.
        43980            177464589904.
        43990            177778227292.
        44000            178027689322.
        44010            178300388007.
        44020            178659871994.
        44030            178925736735.
        44040            179202412535.
        44050            179539768476.
        44060            179764108736.
        44070            180061786668.
        44080            180344088706.
        44090            180673077386.
        44100            180985496519.
        44110            181261525789.
        44120            181536670207.
        44130            181770916925.
        44140            182154324596.
        44150            182369856544.
        44160            182708907883.
        44170            183023221706.
        44180            183279627350.
        44190            183584084592.
        44200            183840070312.
        44210            184192433875.
        44220            184481748744.
        44230            184872463331.
        44240            185046282119.
        44250            185385859837.
        44260            185662232141.
        44270            185940918813.
        44280            186231063688.
        44290            186576019659.
        44300            186828127745.
        44310            187193359441.
        44320            187413599421.
        44330            187734042012.
        44340            188057394388.
        44350            188358152370.
        44360            188643568016.
        44370            188915665360.
        44380            189236898028.
        44390            189499699254.
        44400            189792699654.
        44410            190155734275.
        44420            190375855423.
        44430            190841951805.
        44440            190987998171.
        44450            191358806025.
        44460            191626123288.
        44470            191944596616.
        44480            192215867411.
        44490            192568261233.
        44500            192843551181.
        44510            193183017660.
        44520            193453095832.
        44530            193753204510.
        44540            194040965895.
        44550            194425543747.
        44560            194688758545.
        44570            194983672117.
        44580            195318424835.
        44590            195565951124.
        44600            195883050577.
        44610            196211468567.
        44620            196494423945.
        44630            196871429804.
        44640            197121837757.
        44650            197438835206.
        44660            197680966950.
        44670            198107319565.
        44680            198328203313.
        44690            198721843706.
        44700            199021936897.
        44710            199274991327.
        44720            199637635040.
        44730            199862823693.
        44740            200210119384.
        44750            200568063657.
        44760            200859854925.
        44770            201137846800.
        44780            201480876261.
        44790            201778278658.
        44800            202101774066.
        44810            202424420224.
        44820            202763500323.
        44830            203017492563.
        44840            203365490517.
        44850            203621776426.
        44860            203899305989.
        44870            204331812532.
        44880            204568884335.
        44890            204942452691.
        44900            205227480216.
        44910            205538791225.
        44920            205866987407.
        44930            206160454325.
        44940            206477015488.
        44950            206787785509.
        44960            207163454013.
        44970            207373229142.
        44980            207747031159.
        44990            208080306472.
        45000            208387073003.
        45010            208750185629.
        45020            209054522394.
        45030            209347031671.
        45040            209691574661.
        45050            209984294562.
        45060            210259288734.
        45070            210635199328.
        45080            210959782487.
        45090            211272580759.
        45100            211563893828.
        45110            211953560210.
        45120            212187826079.
        45130            212608317972.
        45140            212864863601.
        45150            213205513627.
        45160            213589527298.
        45170            213818389665.
        45180            214159370303.
        45190            214468114125.
        45200            214818086764.
        45210            215166208411.
        45220            215474651059.
        45230            215808811891.
        45240            216085025601.
        45250            216501204656.
        45260            216720295868.
        45270            217114861054.
        45280            217467760178.
        45290            217782036737.
        45300            218052691119.
        45310            218433850825.
        45320            218654929647.
        45330            219102575011.
        45340            219369137491.
        45350            219745526217.
        45360            220046080783.
        45370            220406428154.
        45380            220662550438.
        45390            221006077902.
        45400            221392906995.
        45410            221686471353.
        45420            222051858446.
        45430            222334999330.
        45440            222619419949.
        45450            223046835300.
        45460            223303115220.
        45470            223708206113.
        45480            224015771367.
        45490            224405492139.
        45500            224644487219.
        45510            225015510061.
        45520            225317747456.
        45530            225663923929.
        45540            226019992341.
        45550            226357439892.
        45560            226630752748.
        45570            227063433685.
        45580            227318881385.
        45590            227689131161.
        45600            228076460719.
        45610            228372274511.
        45620            228734030501.
        45630            229006552460.
        45640            229352304367.
        45650            229689585672.
        45660            230051814556.
        45670            230382450779.
        45680            230703156537.
        45690            231123614245.
        45700            231365629715.
        45710            231759924957.
        45720            232070281968.
        45730            232425379197.
        45740            232790869264.
        45750            233122209245.
        45760            233428065696.
        45770            233779495826.
        45780            234142344654.
        45790            234431517902.
        45800            234830160478.
        45810            235200521734.
        45820            235496904597.
        45830            235833221376.
        45840            236179900318.
        45850            236461106989.
        45860            236917429234.
        45870            237195591635.
        45880            237559137302.
        45890            237934322339.
        45900            238210051283.
        45910            238585792372.
        45920            238881584031.
        45930            239325144552.
        45940            239629270688.
        45950            240025301424.
        45960            240290214311.
        45970            240627584908.
        45980            241046169998.
        45990            241328259930.
        46000            241708939922.
        46010            242083150834.
        46020            242378821382.
        46030            242734719100.
        46040            243085676612.
        46050            243436628749.
        46060            243845875286.
        46070            244211509415.
        46080            244502571026.
        46090            244839398305.
        46100            245203141433.
        46110            245538462631.
        46120            245872102332.
        46130            246314024816.
        46140            246567833074.
        46150            247035109052.
        46160            247260825147.
        46170            247679373203.
        46180            248046431619.
        46190            248428120958.
        46200            248745011759.
        46210            249079279689.
        46220            249448875776.
        46230            249754305342.
        46240            250158446159.
        46250            250518177950.
        46260            250855298444.
        46270            251318446326.
        46280            251563256822.
        46290            251933598928.
        46300            252302790094.
        46310            252637398192.
        46320            252984310529.
        46330            253392652972.
        46340            253695006431.
        46350            254125409056.
        46360            254394580325.
        46370            254811047316.
        46380            255105013367.
        46390            255597393523.
        46400            255868878493.
        46410            256241562522.
        46420            256619892805.
        46430            256914769093.
        46440            257326328851.
        46450            257675929803.
        46460            258035495865.
        46470            258444520750.
        46480            258784581218.
        46490            259101201099.
        46500            259462161538.
        46510            259887666523.
        46520            260203417930.
        46530            260640295941.
        46540            260952769297.
        46550            261308584300.
        46560            261669315168.
        46570            262017298525.
        46580            262375086167.
        46590            262839249425.
        46600            263130104177.
        46610            263505823282.
        46620            263850562479.
        46630            264247121727.
        46640            264624224525.
        46650            264995629095.
        46660            265407200794.
        46670            265677773669.
        46680            266128250109.
        46690            266387608174.
        46700            266788509200.
        46710            267245496934.
        46720            267565559088.
        46730            267986304564.
        46740            268302866375.
        46750            268685767519.
        46760            269044567062.
        46770            269428307588.
        46780            269763752160.
        46790            270185266038.
        46800            270543743406.
        46810            270875240622.
        46820            271228281463.
        46830            271679474009.
        46840            272020045487.
        46850            272438469761.
        46860            272803235156.
        46870            273115629902.
        46880            273553963773.
        46890            273864342012.
        46900            274242692643.
        46910            274629735273.
        46920            275060804293.
        46930            275396056654.
        46940            275757797726.
        46950            276187424819.
        46960            276473318962.
        46970            276977635489.
        46980            277249928339.
        46990            277693679635.
        47000            278070603900.
        47010            278403881558.
        47020            278753609329.
        47030            279174703049.
        47040            279544068742.
        47050            279966760156.
        47060            280307030844.
        47070            280698244606.
        47080            281040347298.
        47090            281477897350.
        47100            281814089977.
        47110            282194603694.
        47120            282678403697.
        47130            282981831643.
        47140            283349790681.
        47150            283760180807.
        47160            284063755315.
        47170            284585314672.
        47180            284893157238.
        47190            285339532523.
        47200            285658209309.
        47210            286107315899.
        47220            286398799784.
        47230            286839423241.
        47240            287242961295.
        47250            287620641397.
        47260            288002594617.
        47270            288359050267.
        47280            288702525326.
        47290            289165528807.
        47300            289534307770.
        47310            289923567915.
        47320            290363339649.
        47330            290729427715.
        47340            291063610124.
        47350            291462903144.
        47360            291848421688.
        47370            292238088788.
        47380            292661196476.
        47390            293042058603.
        47400            293349679655.
        47410            293876949445.
        47420            294148006512.
        47430            294639061673.
        47440            295018988915.
        47450            295415609795.
        47460            295796192642.
        47470            296143837914.
        47480            296539828033.
        47490            296929145099.
        47500            297368582237.
        47510            297729531642.
        47520            298136097290.
        47530            298569534291.
        47540            298890586233.
        47550            299306918245.
        47560            299721543560.
        47570            300085673184.
        47580            300537560686.
        47590            300902461953.
        47600            301240396100.
        47610            301715617286.
        47620            302066879555.
        47630            302497541013.
        47640            302885167259.
        47650            303358010455.
        47660            303675633914.
        47670            304098866712.
        47680            304473856399.
        47690            304850085901.
        47700            305343478308.
        47710            305670109417.
        47720            306113893935.
        47730            306494297118.
        47740            306880545335.
        47750            307275454505.
        47760            307684604926.
        47770            308144306361.
        47780            308516094385.
        47790            308952149955.
        47800            309256722049.
        47810            309683091971.
        47820            310122314620.
        47830            310498873280.
        47840            310882492172.
        47850            311371427295.
        47860            311651892719.
        47870            312133220163.
        47880            312482464910.
        47890            312944984747.
        47900            313393549395.
        47910            313798817202.
        47920            314170980481.
        47930            314518484667.
        47940            314981662765.
        47950            315343944764.
        47960            315778422261.
        47970            316235657232.
        47980            316576343233.
        47990            317064677415.
        48000            317373740313.
        48010            317827678088.
        48020            318249933638.
        48030            318700964904.
        48040            319021232682.
        48050            319483743683.
        48060            319833014999.
        48070            320268242500.
        48080            320670862557.
        48090            321131754188.
        48100            321507443918.
        48110            322011348489.
        48120            322332139331.
        48130            322734320937.
        48140            323188758612.
        48150            323559017023.
        48160            324011673277.
        48170            324407937122.
        48180            324830883425.
        48190            325262067169.
        48200            325652781436.
        48210            326096703033.
        48220            326465921194.
        48230            327017481928.
        48240            327302397450.
        48250            327774686108.
        48260            328168183752.
        48270            328561568985.
        48280            328993598499.
        48290            329440121224.
        48300            329812361027.
        48310            330287108106.
        48320            330669474160.
        48330            331041914804.
        48340            331481016855.
        48350            331940134987.
        48360            332363776720.
        48370            332779788158.
        48380            333221549645.
        48390            333556488438.
        48400            334038475520.
        48410            334417888937.
        48420            334842460510.
        48430            335363851933.
        48440            335693523083.
        48450            336145053267.
        48460            336524979466.
        48470            337008301133.
        48480            337399590218.
        48490            337894562175.
        48500            338281537965.
        48510            338661644863.
        48520            339132723448.
        48530            339461876618.
        48540            339919886033.
        48550            340426756417.
        48560            340813518250.
        48570            341252384641.
        48580            341668223969.
        48590            342054911379.
        48600            342522825215.
        48610            342928328527.
        48620            343353433891.
        48630            343798005364.
        48640            344218833710.
        48650            344631257154.
        48660            345023935324.
        48670            345584823059.
        48680            345912073542.
        48690            346468450185.
        48700            346815497225.
        48710            347234030589.
        48720            347702653074.
        48730            348091617616.
        48740            348514502786.
        48750            348983559425.
        48760            349435687705.
        48770            349827370170.
        48780            350264998680.
        48790            350705385932.
        48800            351120921224.
        48810            351614136737.
        48820            351991946049.
        48830            352441543222.
        48840            352892678567.
        48850            353288855822.
        48860            353670774782.
        48870            354188260749.
        48880            354563796599.
        48890            355102263122.
        48900            355444736531.
        48910            355939555926.
        48920            356292718430.
        48930            356839145652.
        48940            357191698409.
        48950            357671524486.
        48960            358176432722.
        48970            358534043881.
        48980            358981635536.
        48990            359416186392.
        49000            359827037855.
        49010            360349991593.
        49020            360754793701.
        49030            361204980770.
        49040            361631394047.
        49050            362089936735.
        49060            362461366258.
        49070            362949386003.
        49080            363380614827.
        49090            363855063579.
        49100            364244931375.
        49110            364712100523.
        49120            365067775624.
        49130            365652095779.
        49140            366034300499.
        49150            366510280113.
        49160            366973582001.
        49170            367402856728.
        49180            367817986395.
        49190            368254611067.
        49200            368742680305.
        49210            369143392089.
        49220            369661698142.
        49230            370043346139.
        49240            370487281007.
        49250            371008390711.
        49260            371390091174.
        49270            371906310487.
        49280            372333343695.
        49290            372792293990.
        49300            373200059989.
        49310            373634353442.
        49320            374047847600.
        49330            374550245069.
        49340            375000126444.
        49350            375449994635.
        49360            375868778439.
        49370            376382364622.
        49380            376763951792.
        49390            377228854457.
        49400            377732341440.
        49410            378108169405.
        49420            378658458270.
        49430            379030260494.
        49440            379488929775.
        49450            379962822291.
        49460            380426718893.
        49470            380882730204.
        49480            381336885205.
        49490            381858816788.
        49500            382218843847.
        49510            382717360057.
        49520            383112955861.
        49530            383600974194.
        49540            384090467863.
        49550            384527001282.
        49560            384944845793.
        49570            385453282285.
        49580            385856463394.
        49590            386322552952.
        49600            386798959944.
        49610            387278227289.
        49620            387741854767.
        49630            388199776922.
        49640            388603252243.
        49650            389049344423.
        49660            389592217468.
        49670            389999962086.
        49680            390459880367.
        49690            390992541167.
        49700            391336725765.
        49710            391901622523.
        49720            392276901705.
        49730            392850416199.
        49740            393290259350.
        49750            393805578705.
        49760            394167545458.
        49770            394643680657.
        49780            395109292019.
        49790            395560273695.
        49800            396028826707.
        49810            396538264621.
        49820            396935698228.
        49830            397467823625.
        49840            397867465398.
        49850            398320802721.
        49860            398871897966.
        49870            399314531311.
        49880            399726672189.
        49890            400225715070.
        49900            400638865424.
        49910            401150756627.
        49920            401583681850.
        49930            402142250757.
        49940            402531046118.
        49950            403126629319.
        49960            403457994656.
        49970            403982123275.
        49980            404435421713.
