     **************************************************
     *                PROGRAM  RRKM                   *
     *              E. Martinez-Nunez                 *
     *       Departamento de Quimica Fisica           *
     *  Universidad de Santiago de Compostela(Spain)  *
     **************************************************


   Direct via TS8 for process 1 3         -8.3235 150          


   Energia critica   =  61.49kcal/mol
   Energia rotacional=   0.00kcal/mol
   Energia mas alta  = 161.18kcal/mol


   Rotores libres del reactivo= 0       Rotores libres del TS= 0



   Teoria rrkm armonica cuantica


   Frecuencias vibracionales del reactivo
   ======================================
       frec    1      551  cm-1
       frec    2      593  cm-1
       frec    3      957  cm-1
       frec    4     1063  cm-1
       frec    5     1232  cm-1
       frec    6     1308  cm-1
       frec    7     1840  cm-1
       frec    8     2664  cm-1
       frec    9     2788  cm-1


   Energia del punto cero en el re=    18.58kcal/mol


   Frecuencias vibracionales del estado de transicion
   ==================================================
       frec    1      355  cm-1
       frec    2      496  cm-1
       frec    3      642  cm-1
       frec    4     1064  cm-1
       frec    5     1342  cm-1
       frec    6     1552  cm-1
       frec    7     2463  cm-1
       frec    8     2757  cm-1


   Energia del punto cero en el TS=    15.25kcal/mol




     Energia      k(E,J)/s-1
        33720             37631890114.
        33730             37657556371.
        33740             37737965754.
        33750             37860965673.
        33760             37963542731.
        33770             38136696952.
        33780             38295492933.
        33790             38300405728.
        33800             38474533842.
        33810             38402975401.
        33820             38553849674.
        33830             38691290667.
        33840             38863192208.
        33850             38985378286.
        33860             39067271985.
        33870             39174466900.
        33880             39186379126.
        33890             39320672783.
        33900             39428202156.
        33910             39601495888.
        33920             39775793334.
        33930             39806698163.
        33940             39876014211.
        33950             39959415159.
        33960             40026734406.
        33970             40197941665.
        33980             40366372956.
        33990             40483989389.
        34000             40641831466.
        34010             40667553844.
        34020             40684042586.
        34030             40758129303.
        34040             40973057992.
        34050             41065225044.
        34060             41250150184.
        34070             41385381238.
        34080             41378595948.
        34090             41504247307.
        34100             41503127129.
        34110             41733601961.
        34120             41873008638.
        34130             42079335727.
        34140             42119296484.
        34150             42187800563.
        34160             42249877829.
        34170             42324570464.
        34180             42508036859.
        34190             42680332389.
        34200             42810088532.
        34210             42985679051.
        34220             42924173074.
        34230             43007057826.
        34240             43157886139.
        34250             43275566308.
        34260             43457152011.
        34270             43609856660.
        34280             43681829571.
        34290             43769139811.
        34300             43778518545.
        34310             43934041358.
        34320             44006292998.
        34330             44304140579.
        34340             44328095679.
        34350             44503862945.
        34360             44555919702.
        34370             44626899676.
        34380             44755660666.
        34390             44853228381.
        34400             45031754538.
        34410             45194127684.
        34420             45293713881.
        34430             45366301162.
        34440             45448385574.
        34450             45589989665.
        34460             45674697006.
        34470             45880751784.
        34480             46029465715.
        34490             46103749800.
        34500             46223380962.
        34510             46262935784.
        34520             46319680368.
        34530             46549387652.
        34540             46633802089.
        34550             46844576649.
        34560             46933665773.
        34570             47102334511.
        34580             47133769087.
        34590             47217156992.
        34600             47364959597.
        34610             47453233057.
        34620             47699255008.
        34630             47739183773.
        34640             47906103351.
        34650             48001567169.
        34660             48057440975.
        34670             48207885210.
        34680             48359928059.
        34690             48499850605.
        34700             48672300425.
        34710             48763050199.
        34720             48828598131.
        34730             48906059966.
        34740             49055425666.
        34750             49158888149.
        34760             49338203263.
        34770             49576194084.
        34780             49615739370.
        34790             49717071141.
        34800             49768260616.
        34810             49844660160.
        34820             50078328340.
        34830             50186205328.
        34840             50404869424.
        34850             50477836084.
        34860             50608742097.
        34870             50604809872.
        34880             50747161330.
        34890             50928635708.
        34900             51086538272.
        34910             51330652536.
        34920             51361707474.
        34930             51459494137.
        34940             51556305255.
        34950             51629784986.
        34960             51789966109.
        34970             52023406239.
        34980             52168185490.
        34990             52269345756.
        35000             52318143149.
        35010             52412281266.
        35020             52517473050.
        35030             52763990799.
        35040             52904797638.
        35050             53053882619.
        35060             53250450361.
        35070             53213166945.
        35080             53333617318.
        35090             53425697199.
        35100             53582183518.
        35110             53846671767.
        35120             53953145912.
        35130             54117024516.
        35140             54141247969.
        35150             54322410889.
        35160             54315170564.
        35170             54570153644.
        35180             54743056088.
        35190             54877971201.
        35200             55010398747.
        35210             55100578789.
        35220             55133045531.
        35230             55356248862.
        35240             55452754735.
        35250             55672842419.
        35260             55848962528.
        35270             55964149027.
        35280             56033152444.
        35290             56081470653.
        35300             56234192006.
        35310             56379517411.
        35320             56603324549.
        35330             56748127813.
        35340             56835128489.
        35350             57061234667.
        35360             57000493061.
        35370             57221354806.
        35380             57344270203.
        35390             57532465641.
        35400             57679131878.
        35410             57837470642.
        35420             57923401862.
        35430             58019102765.
        35440             58178176719.
        35450             58278088215.
        35460             58460148664.
        35470             58675707973.
        35480             58774879064.
        35490             58930278543.
        35500             59045750997.
        35510             59112416263.
        35520             59327350008.
        35530             59413866173.
        35540             59607957082.
        35550             59803608119.
        35560             59893993934.
        35570             60003109853.
        35580             60056883024.
        35590             60290612585.
        35600             60361242771.
        35610             60645672859.
        35620             60795594504.
        35630             60889041430.
        35640             61065385559.
        35650             61043140821.
        35660             61221430506.
        35670             61396905962.
        35680             61609873612.
        35690             61755913203.
        35700             61919562971.
        35710             62012861447.
        35720             62117239054.
        35730             62240759166.
        35740             62398565622.
        35750             62595333104.
        35760             62816575520.
        35770             62876256454.
        35780             62964734910.
        35790             63124530533.
        35800             63183522774.
        35810             63462624169.
        35820             63601460436.
        35830             63825904473.
        35840             63953783307.
        35850             64063497378.
        35860             64100009072.
        35870             64197849745.
        35880             64480572931.
        35890             64567035087.
        35900             64832933070.
        35910             64957355729.
        35920             65050647572.
        35930             65169521115.
        35940             65248551110.
        35950             65492960041.
        35960             65711796674.
        35970             65907593889.
        35980             65993756155.
        35990             66095725293.
        36000             66175485846.
        36010             66337826247.
        36020             66507874868.
        36030             66775575533.
        36040             66861704016.
        36050             67141613658.
        36060             67085936941.
        36070             67218484087.
        36080             67436428424.
        36090             67578416781.
        36100             67816875032.
        36110             67965555645.
        36120             68128961966.
        36130             68195053403.
        36140             68317122975.
        36150             68476403885.
        36160             68628660221.
        36170             68929162791.
        36180             68989416429.
        36190             69200775381.
        36200             69303478106.
        36210             69425293165.
        36220             69566343979.
        36230             69749598398.
        36240             69877150281.
        36250             70154673154.
        36260             70245341416.
        36270             70378434071.
        36280             70488222498.
        36290             70693742263.
        36300             70802418929.
        36310             71018803604.
        36320             71246267099.
        36330             71295736056.
        36340             71540518686.
        36350             71557322885.
        36360             71704303911.
        36370             71932690455.
        36380             72061325339.
        36390             72313778117.
        36400             72460304256.
        36410             72670422709.
        36420             72715074276.
        36430             72879839307.
        36440             73001647319.
        36450             73188443636.
        36460             73426076604.
        36470             73533593118.
        36480             73703752438.
        36490             73901507008.
        36500             73946018636.
        36510             74140704308.
        36520             74347244232.
        36530             74496664700.
        36540             74767973104.
        36550             74861238037.
        36560             74997705985.
        36570             75078105199.
        36580             75299598903.
        36590             75411868632.
        36600             75657345087.
        36610             75942780266.
        36620             75997483818.
        36630             76176477551.
        36640             76203945617.
        36650             76401546990.
        36660             76614772426.
        36670             76826723521.
        36680             77033628603.
        36690             77209542608.
        36700             77330652151.
        36710             77367771583.
        36720             77555094916.
        36730             77770710267.
        36740             77974972085.
        36750             78252362173.
        36760             78323245665.
        36770             78409254011.
        36780             78624711293.
        36790             78675854578.
        36800             78924019651.
        36810             79172837936.
        36820             79336140336.
        36830             79514607646.
        36840             79553138197.
        36850             79760503082.
        36860             79857979733.
        36870             80199791140.
        36880             80327826408.
        36890             80565043556.
        36900             80756525129.
        36910             80769885125.
        36920             80931050830.
        36930             81069179758.
        36940             81279058442.
        36950             81553738452.
        36960             81705000691.
        36970             81870833985.
        36980             82019189423.
        36990             82176322252.
        37000             82285446720.
        37010             82511878965.
        37020             82756379961.
        37030             82906748536.
        37040             83075493434.
        37050             83235248795.
        37060             83280618516.
        37070             83609330652.
        37080             83687995243.
        37090             83993534692.
        37100             84148679659.
        37110             84346873942.
        37120             84441932911.
        37130             84560239529.
        37140             84780791527.
        37150             84927396572.
        37160             85211381599.
        37170             85348122032.
        37180             85541986359.
        37190             85758268486.
        37200             85809054898.
        37210             86010735741.
        37220             86215299148.
        37230             86397623601.
        37240             86586206462.
        37250             86787790812.
        37260             86907938957.
        37270             87095399326.
        37280             87246671744.
        37290             87430653329.
        37300             87582290525.
        37310             87907681042.
        37320             87986935543.
        37330             88226657623.
        37340             88390302914.
        37350             88478318012.
        37360             88746391725.
        37370             88844942142.
        37380             89121367438.
        37390             89311697832.
        37400             89510843466.
        37410             89592329376.
        37420             89757161850.
        37430             89978478621.
        37440             90118983165.
        37450             90426650120.
        37460             90597328967.
        37470             90768819364.
        37480             90936660062.
        37490             91008395848.
        37500             91169956817.
        37510             91456581558.
        37520             91643403402.
        37530             91891984545.
        37540             92054596478.
        37550             92215755322.
        37560             92340931224.
        37570             92526655328.
        37580             92747705644.
        37590             92945469560.
        37600             93278827711.
        37610             93293018047.
        37620             93491982462.
        37630             93672649857.
        37640             93797929346.
        37650             94111199112.
        37660             94277937075.
        37670             94570454397.
        37680             94685661917.
        37690             94886233164.
        37700             94910347847.
        37710             95128770633.
        37720             95381168593.
        37730             95594885972.
        37740             95824432892.
        37750             96035601726.
        37760             96111072523.
        37770             96333953749.
        37780             96437284385.
        37790             96691056160.
        37800             97007262376.
        37810             97156864562.
        37820             97349673065.
        37830             97450010239.
        37840             97626647676.
        37850             97797112285.
        37860             98037561956.
        37870             98339069233.
        37880             98443711326.
        37890             98802243502.
        37900             98740601837.
        37910             98979140182.
        37920             99193994962.
        37930             99430251148.
        37940             99650960442.
        37950             99876598855.
        37960            100020913807.
        37970            100197332621.
        37980            100339322822.
        37990            100525755857.
        38000            100763465315.
        38010            101023991185.
        38020            101192507619.
        38030            101391396732.
        38040            101606474683.
        38050            101712604435.
        38060            101969044196.
        38070            102138744985.
        38080            102334021183.
        38090            102637967888.
        38100            102763848138.
        38110            102999024406.
        38120            103118886995.
        38130            103429404256.
        38140            103510732043.
        38150            103800516983.
        38160            104026270453.
        38170            104171115543.
        38180            104437957119.
        38190            104503482963.
        38200            104703675902.
        38210            104945303101.
        38220            105150166735.
        38230            105388947495.
        38240            105642909851.
        38250            105815914986.
        38260            106001000712.
        38270            106141873792.
        38280            106342989642.
        38290            106530308824.
        38300            106811011871.
        38310            106986531949.
        38320            107174455266.
        38330            107470872514.
        38340            107503026672.
        38350            107790146195.
        38360            107994718028.
        38370            108234119989.
        38380            108484197640.
        38390            108664969376.
        38400            108839392264.
        38410            108962981097.
        38420            109254896643.
        38430            109362824761.
        38440            109688813988.
        38450            109965628004.
        38460            110119635514.
        38470            110301793164.
        38480            110415279652.
        38490            110611302244.
        38500            110893212886.
        38510            111120180668.
        38520            111357960463.
        38530            111606946722.
        38540            111718303240.
        38550            111876959759.
        38560            112050328339.
        38570            112397467350.
        38580            112556221715.
        38590            112937375896.
        38600            113009935008.
        38610            113167614835.
        38620            113446488029.
        38630            113533583451.
        38640            113845004177.
        38650            114108782845.
        38660            114350842726.
        38670            114523677295.
        38680            114650877030.
        38690            114882065519.
        38700            115061331662.
        38710            115429410459.
        38720            115576246835.
        38730            115847784663.
        38740            116044671458.
        38750            116170730216.
        38760            116302244072.
        38770            116592718715.
        38780            116739382434.
        38790            117137090876.
        38800            117266692888.
        38810            117506561342.
        38820            117700966215.
        38830            117913315769.
        38840            118058719900.
        38850            118324022184.
        38860            118635323885.
        38870            118767109296.
        38880            119047518399.
        38890            119190819543.
        38900            119350945257.
        38910            119699001261.
        38920            119832425052.
        38930            120149805191.
        38940            120346234296.
        38950            120610038613.
        38960            120701860949.
        38970            120937055283.
        38980            121134619140.
        38990            121390126596.
        39000            121656790234.
        39010            121861596956.
        39020            122067407966.
        39030            122357844206.
        39040            122447700052.
        39050            122688875384.
        39060            122980021867.
        39070            123121275513.
        39080            123452854342.
        39090            123612531939.
        39100            123865489336.
        39110            124060430756.
        39120            124300973808.
        39130            124483412674.
        39140            124707589185.
        39150            125069069711.
        39160            125185427025.
        39170            125506455509.
        39180            125667943356.
        39190            125865819228.
        39200            126114875276.
        39210            126297603600.
        39220            126572498034.
        39230            126839042004.
        39240            127054364691.
        39250            127184374045.
        39260            127414383212.
        39270            127634995444.
        39280            127872183341.
        39290            128152303750.
        39300            128445440708.
        39310            128582287037.
        39320            128876798354.
        39330            128930338626.
        39340            129184556886.
        39350            129511991238.
        39360            129717217206.
        39370            130045303538.
        39380            130199166245.
        39390            130476141351.
        39400            130599564546.
        39410            130890642046.
        39420            131089366927.
        39430            131369857895.
        39440            131708062071.
        39450            131790289812.
        39460            132021568910.
        39470            132253514254.
        39480            132438826486.
        39490            132755715256.
        39500            133004541799.
        39510            133271715452.
        39520            133506942375.
        39530            133672577265.
        39540            133822989270.
        39550            134068444660.
        39560            134358824919.
        39570            134626883951.
        39580            134843702955.
        39590            135188797159.
        39600            135237088437.
        39610            135603026070.
        39620            135684724225.
        39630            136043524826.
        39640            136349075316.
        39650            136575996962.
        39660            136771567667.
        39670            136967606620.
        39680            137193650602.
        39690            137413894819.
        39700            137716475028.
        39710            138003659726.
        39720            138203587184.
        39730            138528281625.
        39740            138586555161.
        39750            138840968944.
        39760            139117970566.
        39770            139388486018.
        39780            139586118043.
        39790            139910654045.
        39800            140035866692.
        39810            140345517999.
        39820            140472850705.
        39830            140795031376.
        39840            141002438031.
        39850            141378804422.
        39860            141502740171.
        39870            141790294891.
        39880            142070315643.
        39890            142210836628.
        39900            142548304555.
        39910            142717364495.
        39920            142975509691.
        39930            143265103589.
        39940            143514057112.
        39950            143729085934.
        39960            143976974038.
        39970            144273674808.
        39980            144415821451.
        39990            144737271792.
        40000            144976144256.
        40010            145189667323.
        40020            145464137757.
        40030            145648360220.
        40040            145842211643.
        40050            146205089796.
        40060            146361758975.
        40070            146685578554.
        40080            146991390250.
        40090            147203560925.
        40100            147465037761.
        40110            147620195574.
        40120            147908181825.
        40130            148092827788.
        40140            148516373712.
        40150            148634999287.
        40160            148959985942.
        40170            149244098700.
        40180            149385331071.
        40190            149685332449.
        40200            149931120688.
        40210            150212287781.
        40220            150484530018.
        40230            150740651912.
        40240            150916323142.
        40250            151156932630.
        40260            151405401572.
        40270            151628990853.
        40280            151960442875.
        40290            152298566339.
        40300            152469815225.
        40310            152699427360.
        40320            152882569652.
        40330            153083468916.
        40340            153493859847.
        40350            153670046410.
        40360            154033242928.
        40370            154260745725.
        40380            154479938614.
        40390            154656988749.
        40400            154901749015.
        40410            155296498249.
        40420            155496788300.
        40430            155938886714.
        40440            156011352109.
        40450            156264845674.
        40460            156528664513.
        40470            156742911798.
        40480            157018877019.
        40490            157391198698.
        40500            157585110419.
        40510            157848832353.
        40520            158002729198.
        40530            158280688497.
        40540            158571045131.
        40550            158901205798.
        40560            159155915597.
        40570            159414854456.
        40580            159701527024.
        40590            159852769568.
        40600            160079820774.
        40610            160408698577.
        40620            160606072991.
        40630            161064566272.
        40640            161184803645.
        40650            161535958665.
        40660            161710531658.
        40670            162076602431.
        40680            162197496950.
        40690            162568804928.
        40700            162831052784.
        40710            163068409833.
        40720            163350351268.
        40730            163586468686.
        40740            163809960541.
        40750            164178268258.
        40760            164375937082.
        40770            164676566681.
        40780            164956456373.
        40790            165194858494.
        40800            165413911161.
        40810            165653787034.
        40820            165936627103.
        40830            166227462358.
        40840            166481827696.
        40850            166788469718.
        40860            166967931883.
        40870            167422164311.
        40880            167507196859.
        40890            167859534079.
        40900            168122358915.
        40910            168357059391.
        40920            168680982225.
        40930            168925747183.
        40940            169224472910.
        40950            169464297600.
        40960            169781767084.
        40970            169951175556.
        40980            170252741787.
        40990            170586645873.
        41000            170835730736.
        41010            171127016787.
        41020            171426066172.
        41030            171597062132.
        41040            171916139104.
        41050            172126593543.
        41060            172408536224.
        41070            172789638193.
        41080            172998462609.
        41090            173245156386.
        41100            173480110686.
        41110            173798915597.
        41120            174050450731.
        41130            174407243457.
        41140            174735096359.
        41150            174906875220.
        41160            175295696482.
        41170            175354106582.
        41180            175720027173.
        41190            176032776977.
        41200            176352140805.
        41210            176641667131.
        41220            176926892324.
        41230            177174602223.
        41240            177402237717.
        41250            177689893361.
        41260            177939369189.
        41270            178275663009.
        41280            178605890478.
        41290            178796628170.
        41300            178993358020.
        41310            179371146409.
        41320            179543854111.
        41330            179967895742.
        41340            180217876526.
        41350            180507306084.
        41360            180823611105.
        41370            181004044303.
        41380            181243222212.
        41390            181524851008.
        41400            181901441537.
        41410            182159214856.
        41420            182486529901.
        41430            182801612413.
        41440            182958867339.
        41450            183343683567.
        41460            183504548385.
        41470            183906925119.
        41480            184219572323.
        41490            184527214248.
        41500            184674775129.
        41510            185024175193.
        41520            185223977212.
        41530            185572817470.
        41540            185843936838.
        41550            186200388455.
        41560            186410820795.
        41570            186798810977.
        41580            186905800455.
        41590            187220458228.
        41600            187594524039.
        41610            187846288225.
        41620            188172104765.
        41630            188460535590.
        41640            188683656718.
        41650            189045638398.
        41660            189251807205.
        41670            189625017163.
        41680            189857926801.
        41690            190301772523.
        41700            190397206207.
        41710            190818052835.
        41720            191072541075.
        41730            191361971639.
        41740            191647440936.
        41750            191925681630.
        41760            192163126816.
        41770            192544179243.
        41780            192788131552.
        41790            193079888639.
        41800            193394651977.
        41810            193696350666.
        41820            193940258768.
        41830            194207929744.
        41840            194562668732.
        41850            194785002590.
        41860            195163067620.
        41870            195380653843.
        41880            195624493173.
        41890            196048127212.
        41900            196212128264.
        41910            196641796778.
        41920            196935326051.
        41930            197262669063.
        41940            197502733187.
        41950            197778483669.
        41960            198055965819.
        41970            198330286706.
        41980            198740402239.
        41990            198945051836.
        42000            199305243648.
        42010            199626722456.
        42020            199861365990.
        42030            200107929275.
        42040            200488544802.
        42050            200721641060.
        42060            201139709181.
        42070            201348701759.
        42080            201641512012.
        42090            201902928323.
        42100            202219896440.
        42110            202500058185.
        42120            202836550164.
        42130            203284633010.
        42140            203437843091.
        42150            203802480260.
        42160            204012025490.
        42170            204283799866.
        42180            204723979173.
        42190            204960678187.
        42200            205344073924.
        42210            205633766522.
        42220            205915634658.
        42230            206109067264.
        42240            206468947352.
        42250            206824600784.
        42260            207160379167.
        42270            207510826108.
        42280            207726255171.
        42290            207965726193.
        42300            208327615354.
        42310            208577815882.
        42320            208864178307.
        42330            209311842769.
        42340            209485788375.
        42350            209877499719.
        42360            210033137486.
        42370            210435285080.
        42380            210730711521.
        42390            211156886760.
        42400            211379303005.
        42410            211702194219.
        42420            212045206938.
        42430            212234359400.
        42440            212569876245.
        42450            212917747236.
        42460            213202417352.
        42470            213614997825.
        42480            213845816291.
        42490            214184495190.
        42500            214481481171.
        42510            214859326068.
        42520            215025477858.
        42530            215446701112.
        42540            215696030186.
        42550            216036292010.
        42560            216298220317.
        42570            216679064373.
        42580            216870951463.
        42590            217398041107.
        42600            217536177964.
        42610            217926292942.
        42620            218236115503.
        42630            218515434676.
        42640            218827986553.
        42650            219114348436.
        42660            219476331080.
        42670            219765628644.
        42680            220128155416.
        42690            220428686052.
        42700            220716796140.
        42710            221188808031.
        42720            221340389160.
        42730            221739660138.
        42740            222027514602.
        42750            222324983821.
        42760            222635661676.
        42770            223004275594.
        42780            223244408015.
        42790            223660515293.
        42800            223893256418.
        42810            224196397550.
        42820            224500515126.
        42830            224890542985.
        42840            225196814523.
        42850            225521519404.
        42860            225885220883.
        42870            226063830049.
        42880            226496746218.
        42890            226687527081.
        42900            227100016273.
        42910            227469498412.
        42920            227753499772.
        42930            228038401381.
        42940            228340495826.
        42950            228718217972.
        42960            228997843612.
        42970            229437444862.
        42980            229745208160.
        42990            230021361321.
        43000            230380078822.
        43010            230573129963.
        43020            230910044344.
        43030            231330255746.
        43040            231657867686.
        43050            231992075139.
        43060            232330494271.
        43070            232572667689.
        43080            232945298037.
        43090            233187240452.
        43100            233589314207.
        43110            233880463913.
        43120            234307374663.
        43130            234500889395.
        43140            234817940493.
        43150            235233002434.
        43160            235468746112.
        43170            235947509564.
        43180            236213511645.
        43190            236583700909.
        43200            236903543782.
        43210            237202350021.
        43220            237440677766.
        43230            237834771624.
        43240            238217703645.
        43250            238516029103.
        43260            238872019246.
        43270            239217574682.
        43280            239483024973.
        43290            239867079687.
        43300            240151109547.
        43310            240492721132.
        43320            240913005045.
        43330            241182990092.
        43340            241453888620.
        43350            241809287451.
        43360            242092852207.
        43370            242501438232.
        43380            242763546590.
        43390            243206723807.
        43400            243404438922.
        43410            243923297525.
        43420            244038234836.
        43430            244495789828.
        43440            244863899217.
        43450            245177625082.
        43460            245503166072.
        43470            245851024016.
        43480            246127133202.
        43490            246539530261.
        43500            246832115888.
        43510            247196611474.
        43520            247502785361.
        43530            247933047745.
        43540            248141120290.
        43550            248527590884.
        43560            248907556112.
        43570            249225306279.
        43580            249546017343.
        43590            249909331644.
        43600            250097628055.
        43610            250635201921.
        43620            250840096830.
        43630            251287448365.
        43640            251597877517.
        43650            251991327361.
        43660            252234138371.
        43670            252585293174.
        43680            252962735896.
        43690            253249378519.
        43700            253702126798.
        43710            253939921918.
        43720            254273767927.
        43730            254720813346.
        43740            254984432461.
        43750            255381012908.
        43760            255779878546.
        43770            256110012385.
        43780            256420479685.
        43790            256745180146.
        43800            257014483692.
        43810            257398336269.
        43820            257763631469.
        43830            258116135883.
        43840            258421428006.
        43850            258871530779.
        43860            259082400807.
        43870            259469118995.
        43880            259843100875.
        43890            260131974753.
        43900            260619721368.
        43910            260826931630.
        43920            261221558880.
        43930            261520748707.
        43940            261928826773.
        43950            262194721010.
        43960            262640546476.
        43970            263057487281.
        43980            263325458684.
        43990            263689412484.
        44000            263966390853.
        44010            264305412380.
        44020            264754236429.
        44030            265097266336.
        44040            265431637117.
        44050            265836900764.
        44060            266097538685.
        44070            266430023424.
        44080            266775903463.
        44090            267200983640.
        44100            267581910545.
        44110            267938370573.
        44120            268248697239.
        44130            268501981343.
        44140            268989254195.
        44150            269208637511.
        44160            269655715584.
        44170            270047754634.
        44180            270346112824.
        44190            270728320811.
        44200            270996699317.
        44210            271437378029.
        44220            271783048697.
        44230            272272274042.
        44240            272482490147.
        44250            272897542265.
        44260            273225407604.
        44270            273553045512.
        44280            273871356733.
        44290            274313927815.
        44300            274604031979.
        44310            275070844325.
        44320            275336978892.
        44330            275707349370.
        44340            276105623184.
        44350            276452833344.
        44360            276776475637.
        44370            277122923184.
        44380            277509941514.
        44390            277830599372.
        44400            278184037319.
        44410            278610788738.
        44420            278859141805.
        44430            279445513767.
        44440            279586268268.
        44450            280072166764.
        44460            280375575022.
        44470            280777971248.
        44480            281078342390.
        44490            281494495704.
        44500            281826959821.
        44510            282230468041.
        44520            282566984052.
        44530            282935874967.
        44540            283261303467.
        44550            283751463503.
        44560            284030092984.
        44570            284376500524.
        44580            284795949093.
        44590            285071199974.
        44600            285478565255.
        44610            285868778945.
        44620            286187796670.
        44630            286658883685.
        44640            286918665544.
        44650            287315546031.
        44660            287596615553.
        44670            288134671300.
        44680            288395431505.
        44690            288865039181.
        44700            289213842605.
        44710            289499462188.
        44720            289933322273.
        44730            290206320918.
        44740            290627830540.
        44750            291067710963.
        44760            291415420163.
        44770            291707076264.
        44780            292131145678.
        44790            292479490130.
        44800            292866809328.
        44810            293279696053.
        44820            293677139359.
        44830            293966553946.
        44840            294380419295.
        44850            294647940423.
        44860            294985768469.
        44870            295525838722.
        44880            295798638894.
        44890            296269464569.
        44900            296578117036.
        44910            296953150918.
        44920            297328583048.
        44930            297664687323.
        44940            298062475846.
        44950            298422275963.
        44960            298897912198.
        44970            299113260579.
        44980            299549782971.
        44990            299956988591.
        45000            300302416393.
        45010            300757153362.
        45020            301128661717.
        45030            301457655964.
        45040            301885101063.
        45050            302203303051.
        45060            302506688183.
        45070            302976540353.
        45080            303349713584.
        45090            303739611774.
        45100            304077324217.
        45110            304544636465.
        45120            304803123713.
        45130            305300377740.
        45140            305594874841.
        45150            306008327428.
        45160            306473924747.
        45170            306742839774.
        45180            307134869724.
        45190            307486933580.
        45200            307906566435.
        45210            308303749909.
        45220            308683511624.
        45230            309080926341.
        45240            309393563514.
        45250            309917127338.
        45260            310124369615.
        45270            310606926849.
        45280            311024468528.
        45290            311385027863.
        45300            311713892838.
        45310            312167091410.
        45320            312403039402.
        45330            312958048155.
        45340            313231459584.
        45350            313698438704.
        45360            314040001369.
        45370            314476168893.
        45380            314776808036.
        45390            315166530549.
        45400            315639551234.
        45410            315962642251.
        45420            316388906520.
        45430            316725765067.
        45440            317040023359.
        45450            317579528401.
        45460            317864198050.
        45470            318335046701.
        45480            318696853314.
        45490            319153768223.
        45500            319411552692.
        45510            319872102602.
        45520            320209553862.
        45530            320632637384.
        45540            321041513880.
        45550            321422753016.
        45560            321734839999.
        45570            322251394405.
        45580            322546550938.
        45590            322993395268.
        45600            323448784739.
        45610            323795079494.
        45620            324202121008.
        45630            324502672335.
        45640            324916191907.
        45650            325301159387.
        45660            325751190770.
        45670            326127826476.
        45680            326489990605.
        45690            327003651906.
        45700            327240750226.
        45710            327727129709.
        45720            328083693002.
        45730            328500186061.
        45740            328947971349.
        45750            329311638774.
        45760            329658500016.
        45770            330068714168.
        45780            330482203819.
        45790            330825665543.
        45800            331300428866.
        45810            331740503251.
        45820            332077234366.
        45830            332444203711.
        45840            332856872429.
        45850            333160589857.
        45860            333718685640.
        45870            334045075641.
        45880            334460157836.
        45890            334908447054.
        45900            335204441668.
        45910            335631241810.
        45920            335975895919.
        45930            336507089569.
        45940            336857773597.
        45950            337338090694.
        45960            337608152888.
        45970            338003288250.
        45980            338491397196.
        45990            338798309763.
        46000            339261790424.
        46010            339692098629.
        46020            340034748122.
        46030            340443674606.
        46040            340834652802.
        46050            341249058609.
        46060            341722842213.
        46070            342158782325.
        46080            342490844948.
        46090            342867489889.
        46100            343302373920.
        46110            343671016697.
        46120            344046333609.
        46130            344584844756.
        46140            344841675185.
        46150            345429260130.
        46160            345656246287.
        46170            346145514557.
        46180            346579288255.
        46190            347007098330.
        46200            347367798603.
        46210            347752382125.
        46220            348176924241.
        46230            348534881644.
        46240            348999055059.
        46250            349412429321.
        46260            349796591460.
        46270            350338606037.
        46280            350609904336.
        46290            351036286846.
        46300            351464313817.
        46310            351854382160.
        46320            352230439003.
        46330            352716643132.
        46340            353046420471.
        46350            353551357213.
        46360            353856206813.
        46370            354338841649.
        46380            354666192670.
        46390            355262184063.
        46400            355533989609.
        46410            355975973532.
        46420            356406451160.
        46430            356733316686.
        46440            357229938731.
        46450            357612880970.
        46460            358033255640.
        46470            358504262249.
        46480            358878402933.
        46490            359241803370.
        46500            359647493528.
        46510            360160434444.
        46520            360510297780.
        46530            361014712030.
        46540            361368939691.
        46550            361758044247.
        46560            362173285507.
        46570            362578399653.
        46580            362976314882.
        46590            363543381705.
        46600            363848653727.
        46610            364271419408.
        46620            364666764638.
        46630            365113998099.
        46640            365558622379.
        46650            365985858185.
        46660            366458440457.
        46670            366753084833.
        46680            367269795491.
        46690            367540744897.
        46700            368009048239.
        46710            368541614963.
        46720            368910959314.
        46730            369395919734.
        46740            369739206523.
        46750            370182655048.
        46760            370571699595.
        46770            371022795493.
        46780            371396134727.
        46790            371884481836.
        46800            372302261342.
        46810            372655303700.
        46820            373054714631.
        46830            373583751966.
        46840            373951817099.
        46850            374455537064.
        46860            374860583273.
        46870            375202009655.
        46880            375720914849.
        46890            376040941120.
        46900            376478199042.
        46910            376914652014.
        46920            377415971781.
        46930            377800222220.
        46940            378195874483.
        46950            378703221964.
        46960            379000940841.
        46970            379590193370.
        46980            379885887903.
        46990            380394509515.
        47000            380828871407.
        47010            381201390279.
        47020            381576961303.
        47030            382072063113.
        47040            382477376052.
        47050            382963740255.
        47060            383349089936.
        47070            383783851854.
        47080            384173765639.
        47090            384677259504.
        47100            385037212450.
        47110            385475139050.
        47120            386032712598.
        47130            386365421269.
