     **************************************************
     *                PROGRAM  RRKM                   *
     *              E. Martinez-Nunez                 *
     *       Departamento de Quimica Fisica           *
     *  Universidad de Santiago de Compostela(Spain)  *
     **************************************************


   Reverse via TS8 for process 3 1          5.2856 150         


   Energia critica   =  47.88kcal/mol
   Energia rotacional=   0.00kcal/mol
   Energia mas alta  = 161.18kcal/mol


   Rotores libres del reactivo= 0       Rotores libres del TS= 0



   Teoria rrkm armonica cuantica


   Frecuencias vibracionales del reactivo
   ======================================
       frec    1      467  cm-1
       frec    2      523  cm-1
       frec    3      591  cm-1
       frec    4      818  cm-1
       frec    5      847  cm-1
       frec    6     1242  cm-1
       frec    7     1340  cm-1
       frec    8     2737  cm-1
       frec    9     2763  cm-1


   Energia del punto cero en el re=    16.19kcal/mol


   Frecuencias vibracionales del estado de transicion
   ==================================================
       frec    1      355  cm-1
       frec    2      496  cm-1
       frec    3      642  cm-1
       frec    4     1064  cm-1
       frec    5     1342  cm-1
       frec    6     1552  cm-1
       frec    7     2463  cm-1
       frec    8     2757  cm-1


   Energia del punto cero en el TS=    15.25kcal/mol




     Energia      k(E,J)/s-1
        28690             26924486239.
        28700             26875574285.
        28710             26942353597.
        28720             27182314793.
        28730             27179674880.
        28740             27210207672.
        28750             27363417096.
        28760             27300121899.
        28770             27348559741.
        28780             27517819952.
        28790             27535487567.
        28800             27648518302.
        28810             27777648982.
        28820             27719929651.
        28830             27814565151.
        28840             27883404736.
        28850             27859021728.
        28860             28057312063.
        28870             28177468196.
        28880             28138063055.
        28890             28298138377.
        28900             28308653722.
        28910             28247177744.
        28920             28440505534.
        28930             28527362091.
        28940             28540162252.
        28950             28767140560.
        28960             28762389056.
        28970             28691077492.
        28980             28856527312.
        28990             28875000868.
        29000             28923477604.
        29010             29176431596.
        29020             29172889094.
        29030             29163637813.
        29040             29337347922.
        29050             29243276235.
        29060             29309104847.
        29070             29584028339.
        29080             29557764287.
        29090             29624903072.
        29100             29814688595.
        29110             29692411406.
        29120             29743623689.
        29130             29948970083.
        29140             29920525461.
        29150             30065852245.
        29160             30239116159.
        29170             30158143383.
        29180             30239910536.
        29190             30347745111.
        29200             30299843786.
        29210             30475317248.
        29220             30632834996.
        29230             30580111385.
        29240             30743405098.
        29250             30804912816.
        29260             30713752823.
        29270             30897009903.
        29280             31004781072.
        29290             30983730797.
        29300             31205673073.
        29310             31288571445.
        29320             31189132873.
        29330             31333624743.
        29340             31397814424.
        29350             31415247309.
        29360             31592679833.
        29370             31704378132.
        29380             31715036983.
        29390             31816242435.
        29400             31810859985.
        29410             31846795847.
        29420             32004607232.
        29430             32078158746.
        29440             32199410806.
        29450             32320283467.
        29460             32276094494.
        29470             32321726501.
        29480             32435198641.
        29490             32458435882.
        29500             32621295056.
        29510             32764014010.
        29520             32747691821.
        29530             32834513223.
        29540             32877306548.
        29550             32885671205.
        29560             33048507246.
        29570             33149361678.
        29580             33217803773.
        29590             33350764610.
        29600             33336571943.
        29610             33346821115.
        29620             33521469904.
        29630             33536609121.
        29640             33633908675.
        29650             33825284539.
        29660             33827311967.
        29670             33845869556.
        29680             33995388675.
        29690             33954882205.
        29700             34056688865.
        29710             34254164763.
        29720             34254635454.
        29730             34368347096.
        29740             34503074197.
        29750             34415184471.
        29760             34522987743.
        29770             34670741886.
        29780             34647885860.
        29790             34862642144.
        29800             34998139102.
        29810             34899955173.
        29820             35048076063.
        29830             35129408182.
        29840             35054863038.
        29850             35301260778.
        29860             35462626467.
        29870             35395704388.
        29880             35564796921.
        29890             35619497177.
        29900             35521683774.
        29910             35736700737.
        29920             35863483886.
        29930             35876593093.
        29940             36089658891.
        29950             36098211898.
        29960             36034319298.
        29970             36237422867.
        29980             36248943043.
        29990             36313092447.
        30000             36585754470.
        30010             36574459929.
        30020             36581373649.
        30030             36771874853.
        30040             36703116512.
        30050             36766225393.
        30060             37032329706.
        30070             37019813230.
        30080             37089843849.
        30090             37284750696.
        30100             37221734956.
        30110             37276523706.
        30120             37461780086.
        30130             37460038150.
        30140             37604098750.
        30150             37761868682.
        30160             37731785918.
        30170             37853064867.
        30180             37924097797.
        30190             37881166771.
        30200             38099658767.
        30210             38219824230.
        30220             38209858457.
        30230             38407159731.
        30240             38443030220.
        30250             38377721895.
        30260             38567511918.
        30270             38644067317.
        30280             38684757373.
        30290             38937167313.
        30300             38966282750.
        30310             38922078436.
        30320             39088520223.
        30330             39097424612.
        30340             39153599316.
        30350             39417473467.
        30360             39438884932.
        30370             39481790157.
        30380             39655380960.
        30390             39575862178.
        30400             39638207182.
        30410             39901020192.
        30420             39886239300.
        30430             40002737967.
        30440             40192207706.
        30450             40114885874.
        30460             40171185038.
        30470             40366300039.
        30480             40348665415.
        30490             40519013330.
        30500             40684020571.
        30510             40659905444.
        30520             40765828380.
        30530             40863534036.
        30540             40823583659.
        30550             41010670922.
        30560             41151128066.
        30570             41149145013.
        30580             41345083630.
        30590             41409242060.
        30600             41349190331.
        30610             41527658791.
        30620             41615504894.
        30630             41621197202.
        30640             41863914589.
        30650             41950812129.
        30660             41916433166.
        30670             42057666901.
        30680             42107690189.
        30690             42144950031.
        30700             42331733362.
        30710             42433702679.
        30720             42523199486.
        30730             42625391842.
        30740             42623850242.
        30750             42689015184.
        30760             42833811529.
        30770             42883862396.
        30780             43068588335.
        30790             43192405973.
        30800             43160444841.
        30810             43261358563.
        30820             43352256159.
        30830             43361674697.
        30840             43578275291.
        30850             43707091881.
        30860             43713283504.
        30870             43876046530.
        30880             43889554531.
        30890             43890431706.
        30900             44094870052.
        30910             44166538325.
        30920             44247389453.
        30930             44454416148.
        30940             44420628745.
        30950             44461867494.
        30960             44667531058.
        30970             44640090860.
        30980             44740973577.
        30990             44998885791.
        31000             44975405576.
        31010             45046897400.
        31020             45235719476.
        31030             45163468165.
        31040             45275056854.
        31050             45505384836.
        31060             45471257597.
        31070             45646300352.
        31080             45822879823.
        31090             45715660624.
        31100             45857822367.
        31110             46011042871.
        31120             45948748529.
        31130             46202117674.
        31140             46375349312.
        31150             46281155797.
        31160             46473480831.
        31170             46555255960.
        31180             46464525317.
        31190             46730569049.
        31200             46907366748.
        31210             46849222261.
        31220             47076621496.
        31230             47142579460.
        31240             47043180324.
        31250             47258844376.
        31260             47394156092.
        31270             47403705012.
        31280             47666835953.
        31290             47693283749.
        31300             47654850933.
        31310             47863361121.
        31320             47879914230.
        31330             47931437308.
        31340             48228899407.
        31350             48232132609.
        31360             48271856228.
        31370             48482932721.
        31380             48430730824.
        31390             48486571395.
        31400             48748413180.
        31410             48757546475.
        31420             48853274103.
        31430             49078918734.
        31440             49047038624.
        31450             49109774186.
        31460             49281821850.
        31470             49290288547.
        31480             49431744449.
        31490             49615127452.
        31500             49621150890.
        31510             49768487644.
        31520             49839349019.
        31530             49818674212.
        31540             50020780777.
        31550             50148391097.
        31560             50169796371.
        31570             50405044514.
        31580             50451311213.
        31590             50421258242.
        31600             50590885481.
        31610             50669236635.
        31620             50729242246.
        31630             50991528762.
        31640             51036161673.
        31650             51043538551.
        31660             51211533698.
        31670             51215020299.
        31680             51292743905.
        31690             51548652936.
        31700             51585875224.
        31710             51674505776.
        31720             51865363419.
        31730             51791305061.
        31740             51891962136.
        31750             52119167329.
        31760             52114938671.
        31770             52271544123.
        31780             52469486356.
        31790             52412281760.
        31800             52525917459.
        31810             52683058552.
        31820             52679981374.
        31830             52866864171.
        31840             53019437201.
        31850             53026514074.
        31860             53201301733.
        31870             53266391436.
        31880             53252556464.
        31890             53460586370.
        31900             53570971416.
        31910             53599199833.
        31920             53845259309.
        31930             53897666977.
        31940             53887011848.
        31950             54085255578.
        31960             54122764652.
        31970             54167712159.
        31980             54428967876.
        31990             54508430558.
        32000             54537514593.
        32010             54707855506.
        32020             54714758362.
        32030             54795357564.
        32040             54971353503.
        32050             55059690340.
        32060             55215923411.
        32070             55339915551.
        32080             55321577880.
        32090             55449034106.
        32100             55563317402.
        32110             55599558350.
        32120             55840822106.
        32130             55974788447.
        32140             55948524334.
        32150             56115261636.
        32160             56181627110.
        32170             56186089632.
        32180             56434596195.
        32190             56554817674.
        32200             56578050002.
        32210             56801501504.
        32220             56804341662.
        32230             56811651625.
        32240             57051727437.
        32250             57094835894.
        32260             57188181209.
        32270             57446882288.
        32280             57426838344.
        32290             57486429774.
        32300             57731317535.
        32310             57669384325.
        32320             57780627525.
        32330             58062063465.
        32340             58041952772.
        32350             58139890720.
        32360             58385018928.
        32370             58295979426.
        32380             58414464741.
        32390             58651211542.
        32400             58616799844.
        32410             58811717971.
        32420             59037257374.
        32430             58936222199.
        32440             59103385371.
        32450             59262111072.
        32460             59184147423.
        32470             59448606439.
        32480             59663583007.
        32490             59580178441.
        32500             59795343776.
        32510             59905357634.
        32520             59802120736.
        32530             60071499772.
        32540             60259237899.
        32550             60219160249.
        32560             60469036503.
        32570             60581412193.
        32580             60479254415.
        32590             60705122752.
        32600             60836530616.
        32610             60864448792.
        32620             61128810408.
        32630             61199776831.
        32640             61183524253.
        32650             61414838832.
        32660             61427182147.
        32670             61491772052.
        32680             61777362729.
        32690             61808243683.
        32700             61873850932.
        32710             62106858239.
        32720             62076666359.
        32730             62149943167.
        32740             62390371943.
        32750             62413004822.
        32760             62530221330.
        32770             62757316882.
        32780             62769553520.
        32790             62864783840.
        32800             63018867159.
        32810             63040083156.
        32820             63201197816.
        32830             63365243609.
        32840             63426976163.
        32850             63608260771.
        32860             63675334561.
        32870             63678734673.
        32880             63887179096.
        32890             63976100984.
        32900             64051926564.
        32910             64304536905.
        32920             64356409555.
        32930             64373820165.
        32940             64550292831.
        32950             64595400825.
        32960             64708072081.
        32970             64960411017.
        32980             65012739725.
        32990             65095399129.
        33000             65264229758.
        33010             65245157650.
        33020             65371784101.
        33030             65605110533.
        33040             65636347546.
        33050             65797903849.
        33060             65980761677.
        33070             65919946242.
        33080             66071358768.
        33090             66263279472.
        33100             66255909348.
        33110             66475672230.
        33120             66646554232.
        33130             66624351082.
        33140             66792923893.
        33150             66931555477.
        33160             66927052888.
        33170             67153151683.
        33180             67271168218.
        33190             67319982134.
        33200             67539194090.
        33210             67597758975.
        33220             67603171676.
        33230             67848304706.
        33240             67914315139.
        33250             67966688101.
        33260             68250024093.
        33270             68304697787.
        33280             68327432159.
        33290             68557183309.
        33300             68562514612.
        33310             68632722452.
        33320             68917515984.
        33330             68983225648.
        33340             69071801167.
        33350             69268468818.
        33360             69262017213.
        33370             69359603565.
        33380             69551661655.
        33390             69612034401.
        33400             69821977098.
        33410             69967979876.
        33420             69959273447.
        33430             70115227226.
        33440             70240749682.
        33450             70240777384.
        33460             70525165700.
        33470             70667696382.
        33480             70653171506.
        33490             70862476149.
        33500             70950976043.
        33510             70930725442.
        33520             71210957937.
        33530             71328941307.
        33540             71356834285.
        33550             71625229651.
        33560             71655953134.
        33570             71665871327.
        33580             71933836819.
        33590             71964174438.
        33600             72051766478.
        33610             72344516426.
        33620             72338076571.
        33630             72422563939.
        33640             72691854554.
        33650             72635251582.
        33660             72741871438.
        33670             73040598607.
        33680             73020514931.
        33690             73160320095.
        33700             73435057064.
        33710             73365248186.
        33720             73485628609.
        33730             73729461888.
        33740             73685246038.
        33750             73905571148.
        33760             74145858736.
        33770             74079779702.
        33780             74268432361.
        33790             74430085207.
        33800             74352331187.
        33810             74626699499.
        33820             74845637631.
        33830             74800624552.
        33840             75039796668.
        33850             75164941987.
        33860             75085165969.
        33870             75338242013.
        33880             75523459192.
        33890             75517395424.
        33900             75782865043.
        33910             75911530573.
        33920             75857047451.
        33930             76064783517.
        33940             76204967581.
        33950             76253243593.
        33960             76509429534.
        33970             76595705925.
        33980             76647467812.
        33990             76855228665.
        34000             76893541767.
        34010             76987058298.
        34020             77244068671.
        34030             77286455760.
        34040             77407587866.
        34050             77620918317.
        34060             77637665420.
        34070             77744238156.
        34080             77950126662.
        34090             77994749877.
        34100             78147436951.
        34110             78343398555.
        34120             78405652177.
        34130             78541867901.
        34140             78670053905.
        34150             78718250349.
        34160             78892269207.
        34170             79031969144.
        34180             79141356535.
        34190             79357438946.
        34200             79407475902.
        34210             79461371237.
        34220             79672008697.
        34230             79735708469.
        34240             79845299578.
        34250             80129359927.
        34260             80168552228.
        34270             80252565398.
        34280             80432192631.
        34290             80456673092.
        34300             80596861856.
        34310             80857787955.
        34320             80891956226.
        34330             81047686842.
        34340             81220467603.
        34350             81192632998.
        34360             81366468145.
        34370             81590036967.
        34380             81598906081.
        34390             81822675696.
        34400             82013360086.
        34410             81959320195.
        34420             82167267489.
        34430             82343382748.
        34440             82321950812.
        34450             82584326526.
        34460             82751866984.
        34470             82734199758.
        34480             82975322456.
        34490             83096137354.
        34500             83088985900.
        34510             83347301772.
        34520             83456048020.
        34530             83501899721.
        34540             83791691912.
        34550             83839561795.
        34560             83873163297.
        34570             84147320367.
        34580             84188538695.
        34590             84239314299.
        34600             84573653677.
        34610             84616059553.
        34620             84676589643.
        34630             84943415126.
        34640             84931401607.
        34650             85012541784.
        34660             85312868009.
        34670             85366694240.
        34680             85498906369.
        34690             85733603342.
        34700             85717006037.
        34710             85847518370.
        34720             86038062035.
        34730             86085351911.
        34740             86323033816.
        34750             86498897670.
        34760             86496579264.
        34770             86698128450.
        34780             86818495315.
        34790             86817494095.
        34800             87113204550.
        34810             87274143307.
        34820             87265211565.
        34830             87516031691.
        34840             87617134383.
        34850             87614104934.
        34860             87887687948.
        34870             88011382053.
        34880             88049566954.
        34890             88340944354.
        34900             88393189720.
        34910             88432248584.
        34920             88703523798.
        34930             88747501055.
        34940             88844433861.
        34950             89135746977.
        34960             89157193956.
        34970             89273670583.
        34980             89548685441.
        34990             89515231287.
        35000             89634661423.
        35010             89911804425.
        35020             89917528833.
        35030             90077402074.
        35040             90359890424.
        35050             90328370923.
        35060             90469980314.
        35070             90690204317.
        35080             90679116360.
        35090             90898948891.
        35100             91143002950.
        35110             91122825675.
        35120             91340018909.
        35130             91490576811.
        35140             91451629539.
        35150             91711151686.
        35160             91926880487.
        35170             91921730028.
        35180             92175004597.
        35190             92309688253.
        35200             92275220190.
        35210             92511990530.
        35220             92691525746.
        35230             92729151271.
        35240             92984728690.
        35250             93125568109.
        35260             93126913813.
        35270             93338493336.
        35280             93465518950.
        35290             93557063827.
        35300             93788595458.
        35310             93890610117.
        35320             93998952761.
        35330             94204525771.
        35340             94243338808.
        35350             94396087058.
        35360             94608918159.
        35370             94659768535.
        35380             94829485544.
        35390             95040621417.
        35400             95074252563.
        35410             95241687878.
        35420             95411837502.
        35430             95468580588.
        35440             95654953460.
        35450             95828011221.
        35460             95918405125.
        35470             96120756631.
        35480             96220371819.
        35490             96281584829.
        35500             96494489554.
        35510             96598284168.
        35520             96737904326.
        35530             97000745054.
        35540             97034947039.
        35550             97123172965.
        35560             97368671027.
        35570             97381453393.
        35580             97530794926.
        35590             97838818543.
        35600             97864808586.
        35610             97995199358.
        35620             98211164325.
        35630             98199603041.
        35640             98383371810.
        35650             98646568669.
        35660             98667434764.
        35670             98873353878.
        35680             99074006813.
        35690             99030405776.
        35700             99257529948.
        35710             99468275937.
        35720             99460169613.
        35730             99726126976.
        35740             99925860357.
        35750             99874746211.
        35760            100134436808.
        35770            100305546481.
        35780            100277070699.
        35790            100575021537.
        35800            100739560681.
        35810            100736080246.
        35820            101019503434.
        35830            101151284180.
        35840            101150262695.
        35850            101433036908.
        35860            101525713195.
        35870            101584042243.
        35880            101897377422.
        35890            101971224641.
        35900            102022152097.
        35910            102320184730.
        35920            102348070612.
        35930            102413093750.
        35940            102752582825.
        35950            102814825146.
        35960            102896485502.
        35970            103194499753.
        35980            103195150907.
        35990            103285312024.
        36000            103579547601.
        36010            103644599862.
        36020            103794717120.
        36030            104048947454.
        36040            104059662969.
        36050            104202693076.
        36060            104403199213.
        36070            104457680957.
        36080            104700349755.
        36090            104884953198.
        36100            104921705002.
        36110            105130538432.
        36120            105269035156.
        36130            105281494773.
        36140            105582175084.
        36150            105740522927.
        36160            105761512144.
        36170            106019277884.
        36180            106157695861.
        36190            106169272211.
        36200            106444304824.
        36210            106568952706.
        36220            106636343573.
        36230            106916148384.
        36240            106998380179.
        36250            107072419953.
        36260            107349427187.
        36270            107398634376.
        36280            107515408951.
        36290            107787588067.
        36300            107832434415.
        36310            107989285320.
        36320            108259962434.
        36330            108258302875.
        36340            108401696517.
        36350            108653455287.
        36360            108675895366.
        36370            108876675186.
        36380            109144396926.
        36390            109155519130.
        36400            109322282909.
        36410            109526151686.
        36420            109533828175.
        36430            109775739672.
        36440            109990861217.
        36450            110025983971.
        36460            110268340325.
        36470            110403025301.
        36480            110397789720.
        36490            110677453338.
        36500            110855938314.
        36510            110906913227.
        36520            111177052549.
        36530            111300392830.
        36540            111318670659.
        36550            111566373588.
        36560            111715652181.
        36570            111807479097.
        36580            112059806211.
        36590            112185830207.
        36600            112262092512.
        36610            112465508377.
        36620            112575492546.
        36630            112719003339.
        36640            112939022873.
        36650            113026523205.
        36660            113207077958.
        36670            113395664439.
        36680            113448359455.
        36690            113657185786.
        36700            113843447737.
        36710            113882947073.
        36720            114114673226.
        36730            114299626356.
        36740            114357306471.
        36750            114583456488.
        36760            114734339947.
        36770            114789977082.
        36780            115018528005.
        36790            115160385623.
        36800            115279047641.
        36810            115532200726.
        36820            115621047762.
        36830            115700662917.
        36840            115951408374.
        36850            116022492481.
        36860            116176789584.
        36870            116477249992.
        36880            116505323398.
        36890            116630796242.
        36900            116902430382.
        36910            116896576875.
        36920            117059667094.
        36930            117397993076.
        36940            117411416913.
        36950            117581976451.
        36960            117823726107.
        36970            117810269456.
        36980            118003082866.
        36990            118284468406.
        37000            118288625717.
        37010            118527168386.
        37020            118748138192.
        37030            118717008032.
        37040            118965234304.
        37050            119197073954.
        37060            119174258134.
        37070            119459611091.
        37080            119676118348.
        37090            119641809982.
        37100            119921119655.
        37110            120115970818.
        37120            120087867471.
        37130            120394720907.
        37140            120564895219.
        37150            120564433198.
        37160            120876019870.
        37170            121034864899.
        37180            121046804438.
        37190            121335177761.
        37200            121443842664.
        37210            121499448411.
        37220            121834227255.
        37230            121925936770.
        37240            122006768234.
        37250            122308075429.
        37260            122356061603.
        37270            122422965262.
        37280            122766716462.
        37290            122839814226.
        37300            122954877285.
        37310            123258013861.
        37320            123289194814.
        37330            123387751115.
        37340            123670371787.
        37350            123752212071.
        37360            123926397566.
        37370            124176621970.
        37380            124222999419.
        37390            124387176461.
        37400            124580218262.
        37410            124661474297.
        37420            124909094123.
        37430            125093077929.
        37440            125162934198.
        37450            125390279596.
        37460            125521290477.
        37470            125582545949.
        37480            125870797858.
        37490            126021621071.
        37500            126081048055.
        37510            126355360398.
        37520            126482710522.
        37530            126550928625.
        37540            126816411206.
        37550            126942957330.
        37560            127047608718.
        37570            127314624845.
        37580            127397754145.
        37590            127537704449.
        37600            127796661859.
        37610            127856338111.
        37620            128018084467.
        37630            128263530133.
        37640            128316171725.
        37650            128525560390.
        37660            128776505266.
        37670            128805552978.
        37680            128993822913.
        37690            129209648869.
        37700            129251647064.
        37710            129488047100.
        37720            129725535366.
        37730            129770926486.
        37740            129987786524.
        37750            130163137421.
        37760            130200856489.
        37770            130458841685.
        37780            130652296028.
        37790            130728325427.
        37800            131011626095.
        37810            131120051424.
        37820            131160089635.
        37830            131445240950.
        37840            131599796028.
        37850            131683357972.
        37860            131976229456.
        37870            132084431970.
        37880            132158975602.
        37890            132418284134.
        37900            132545037937.
        37910            132672959826.
        37920            132935877775.
        37930            133048293370.
        37940            133179638949.
        37950            133396793074.
        37960            133493522278.
        37970            133681384591.
        37980            133894844487.
        37990            133969835486.
        38000            134192633507.
        38010            134391737662.
        38020            134440884447.
        38030            134704238127.
        38040            134878881472.
        38050            134912705028.
        38060            135174390664.
        38070            135366306547.
        38080            135421580545.
        38090            135704810895.
        38100            135848391068.
        38110            135908578897.
        38120            136163283667.
        38130            136304280616.
        38140            136418801373.
        38150            136720457871.
        38160            136811423178.
        38170            136904728598.
        38180            137186626263.
        38190            137246395270.
        38200            137400886969.
        38210            137733352747.
        38220            137768419175.
        38230            137910258420.
        38240            138212959607.
        38250            138199608266.
        38260            138379831800.
        38270            138730826346.
        38280            138743995390.
        38290            138932165394.
        38300            139209932547.
        38310            139196833006.
        38320            139411751776.
        38330            139694143182.
        38340            139708368634.
        38350            139953499188.
        38360            140198095323.
        38370            140182807618.
        38380            140457819741.
        38390            140689042352.
        38400            140679786513.
        38410            140968103543.
        38420            141199454490.
        38430            141177345209.
        38440            141470523861.
        38450            141680298024.
        38460            141685474171.
        38470            141986282416.
        38480            142160880143.
        38490            142186856426.
        38500            142500292610.
        38510            142676157924.
        38520            142719656407.
        38530            143004589898.
        38540            143126500944.
        38550            143212285350.
        38560            143521087683.
        38570            143640305637.
        38580            143754599932.
        38590            144045699457.
        38600            144115806723.
        38610            144218631072.
        38620            144528448031.
        38630            144634519247.
        38640            144777078030.
        38650            145074064871.
        38660            145138213587.
        38670            145265515940.
        38680            145516835636.
        38690            145633114928.
        38700            145820839224.
        38710            146053067850.
        38720            146144975241.
        38730            146334090969.
        38740            146508608968.
        38750            146629238551.
        38760            146878705556.
        38770            147040081611.
        38780            147158702300.
        38790            147400307189.
        38800            147528118285.
        38810            147633738517.
        38820            147921753707.
        38830            148051393187.
        38840            148164918571.
        38850            148432068972.
        38860            148559488620.
        38870            148677125362.
        38880            148950127639.
        38890            149058335597.
        38900            149212356305.
        38910            149458916567.
        38920            149549119258.
        38930            149741002503.
        38940            149999362489.
        38950            150053716238.
        38960            150265833825.
        38970            150486652381.
        38980            150542696904.
        38990            150799217115.
        39000            151042564567.
        39010            151080547803.
        39020            151319037475.
        39030            151517377441.
        39040            151561241461.
        39050            151841933204.
        39060            152061223692.
        39070            152123186459.
        39080            152389228380.
        39090            152550790598.
        39100            152593781308.
        39110            152890684758.
        39120            153057143284.
        39130            153159501878.
        39140            153471822976.
        39150            153569111297.
        39160            153634600205.
        39170            153961803055.
        39180            154080622616.
        39190            154194233468.
        39200            154507112010.
        39210            154608717348.
        39220            154718544031.
        39230            155008080064.
        39240            155107783134.
        39250            155272198553.
        39260            155542692064.
        39270            155634299223.
        39280            155805783683.
        39290            156045807171.
        39300            156133795874.
        39310            156359170455.
        39320            156584140933.
        39330            156644631819.
        39340            156897418474.
        39350            157102908258.
        39360            157163248017.
        39370            157459252257.
        39380            157642413550.
        39390            157666826547.
        39400            157958893958.
        39410            158151073469.
        39420            158216785042.
        39430            158522851570.
        39440            158684110297.
        39450            158746915689.
        39460            159024300559.
        39470            159161227634.
        39480            159288795589.
        39490            159603566950.
        39500            159713545424.
        39510            159824927234.
        39520            160119453944.
        39530            160184725452.
        39540            160352383850.
        39550            160689328828.
        39560            160744038718.
        39570            160905945874.
        39580            161210397325.
        39590            161225007855.
        39600            161417966410.
        39610            161762096357.
        39620            161790276150.
        39630            161995705169.
        39640            162277119512.
        39650            162296088405.
        39660            162516482721.
        39670            162806392554.
        39680            162842281758.
        39690            163089868908.
        39700            163333588068.
        39710            163361230884.
        39720            163629753585.
        39730            163873544819.
        39740            163895581958.
        39750            164183228911.
        39760            164405351889.
        39770            164424075524.
        39780            164712332346.
        39790            164945683165.
        39800            164985289181.
        39810            165274422672.
        39820            165447271310.
        39830            165512348089.
        39840            165811980046.
        39850            165998791855.
        39860            166087740484.
        39870            166360124948.
        39880            166493434804.
        39890            166612371397.
        39900            166904532041.
        39910            167038481554.
        39920            167203244737.
        39930            167473204679.
        39940            167566925284.
        39950            167702879817.
        39960            167985939792.
        39970            168102589005.
        39980            168295048073.
        39990            168564545311.
        40000            168657136246.
        40010            168816803607.
        40020            169049559298.
        40030            169184385951.
        40040            169412464814.
        40050            169614359731.
        40060            169741122104.
        40070            169962953427.
        40080            170121065931.
        40090            170268480573.
        40100            170537344184.
        40110            170673475627.
        40120            170827033812.
        40130            171092533914.
        40140            171194584049.
        40150            171351240281.
        40160            171654098648.
        40170            171762814159.
        40180            171912441514.
        40190            172194787629.
        40200            172293027413.
        40210            172472599592.
        40220            172751151867.
        40230            172844503223.
        40240            173038394652.
        40250            173286946981.
        40260            173356798888.
        40270            173609584459.
        40280            173862514479.
        40290            173917571798.
        40300            174176198122.
        40310            174390274576.
        40320            174434567195.
        40330            174732701047.
        40340            174963464851.
        40350            175016292135.
        40360            175300755421.
        40370            175490468748.
        40380            175536153398.
        40390            175847632842.
        40400            176054172604.
        40410            176128477438.
        40420            176439643644.
        40430            176591902338.
        40440            176651527681.
        40450            176971032298.
        40460            177134004637.
        40470            177245164318.
        40480            177582487671.
        40490            177674920791.
        40500            177772534185.
        40510            178112326206.
        40520            178225900317.
        40530            178355761508.
        40540            178691028654.
        40550            178785892329.
        40560            178921243593.
        40570            179221174519.
        40580            179328636881.
        40590            179508781850.
        40600            179793484736.
        40610            179882687758.
        40620            180078283045.
        40630            180329912347.
        40640            180429063075.
        40650            180673587394.
        40660            180915681210.
        40670            180974622169.
        40680            181232726502.
        40690            181454385368.
        40700            181529687301.
        40710            181835496319.
        40720            182030217262.
        40730            182077138362.
        40740            182370863515.
        40750            182576348648.
        40760            182648303157.
        40770            182970363051.
        40780            183149282302.
        40790            183235765432.
        40800            183509413921.
        40810            183662981340.
        40820            183797383655.
        40830            184115451425.
        40840            184244397398.
        40850            184380749887.
        40860            184670104075.
        40870            184755990048.
        40880            184937369364.
        40890            185271376786.
        40900            185346016082.
        40910            185529400847.
        40920            185829684294.
        40930            185872524829.
        40940            186083572711.
        40950            186410931072.
        40960            186465728494.
        40970            186686911138.
        40980            186962730159.
        40990            187010849247.
        41000            187250947414.
        41010            187523788393.
        41020            187597823367.
        41030            187851411842.
        41040            188090214063.
        41050            188147774590.
        41060            188431086555.
        41070            188658220211.
        41080            188731829509.
        41090            189010747630.
        41100            189222427763.
        41110            189284458216.
        41120            189580599520.
        41130            189798527309.
        41140            189895382752.
        41150            190175593562.
        41160            190341962617.
        41170            190455260487.
        41180            190742309663.
        41190            190917829076.
        41200            191068775236.
        41210            191330708641.
        41220            191463641506.
        41230            191632820742.
        41240            191894657326.
        41250            192031176178.
        41260            192247083344.
        41270            192499878987.
        41280            192602991429.
        41290            192796444284.
        41300            193044291297.
        41310            193175467849.
        41320            193409969482.
        41330            193657192136.
        41340            193764212303.
        41350            193976551925.
        41360            194180398089.
        41370            194337945555.
        41380            194593917791.
        41390            194770031722.
        41400            194919842210.
        41410            195186437883.
        41420            195318901361.
        41430            195490685035.
        41440            195785041740.
        41450            195904193474.
        41460            196084198931.
        41470            196372080148.
        41480            196460313637.
        41490            196653299812.
        41500            196974608302.
        41510            197063092584.
        41520            197246337384.
        41530            197539619120.
        41540            197626008667.
        41550            197835653062.
        41560            198136397035.
        41570            198217324849.
        41580            198442931369.
        41590            198696015246.
        41600            198765982688.
        41610            199040766444.
        41620            199307128370.
        41630            199358325665.
        41640            199653061861.
        41650            199873722564.
        41660            199916169275.
        41670            200230017604.
        41680            200471216195.
        41690            200527572885.
        41700            200841254880.
        41710            201038611256.
        41720            201089622959.
        41730            201419647710.
        41740            201630594182.
        41750            201709718715.
        41760            202039115183.
        41770            202200746845.
        41780            202273052305.
        41790            202615708241.
        41800            202781719814.
        41810            202900590856.
        41820            203243646932.
        41830            203354639032.
        41840            203466889444.
        41850            203819194416.
        41860            203936060453.
        41870            204090089944.
        41880            204425874433.
        41890            204533654042.
        41900            204682218078.
        41910            204997566101.
        41920            205111043490.
        41930            205311393111.
        41940            205593910560.
        41950            205699166661.
        41960            205902106230.
        41970            206162137396.
        41980            206280312924.
        41990            206541194501.
        42000            206781720497.
        42010            206860093669.
        42020            207125825644.
        42030            207352516738.
        42040            207454734058.
        42050            207763597803.
        42060            207965327789.
        42070            208042986634.
        42080            208338712484.
        42090            208537229369.
        42100            208642116456.
